transaction_id,user_id,merchant_id,amount,currency,status,timestamp,payment_method,payment_provider,country,response_code,response_message,fee_percentage,transaction_fee,net_amount,device_type,ip_address,user_agent,attempt_number,processing_time_ms,three_ds_verified,installments,category,is_international,settlement_date
TXN00000017,475,694,126.95,BRL,approved,2025-12-04 04:41:21+00:00,credit_card,Visa,BR,00,Transaction approved,2.89,3.67,123.28,desktop,134.24.193.178,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.7.20) Gecko/3728-08-30 21:02:44 Firefox/8.0,1,1183,True,1,entertainment,False,2025-12-06
TXN00000018,5641,124,61.49,COP,approved,2025-11-19 10:07:37+00:00,credit_card,American Express,CO,00,Transaction approved,3.24,1.99,59.5,mobile,118.136.99.193,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/3.1),1,1372,True,6,tech,False,2025-11-21
TXN00000019,3821,602,140.6,COP,approved,2025-11-26 19:33:15+00:00,credit_card,Diners Club,CO,00,Transaction approved,2.87,4.04,136.56,mobile,33.189.39.4,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_0 like Mac OS X; hi-IN) AppleWebKit/535.7.3 (KHTML, like Gecko) Version/4.0.5 Mobile/8B116 Safari/6535.7.3",1,2482,True,12,travel,False,2025-11-28
TXN00000020,9312,939,107.48,CLP,approved,2025-10-02 04:32:50+00:00,bank_transfer,TEF,CL,00,Transaction approved,1.98,2.13,105.35,desktop,4.91.219.194,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_7_7) AppleWebKit/533.2 (KHTML, like Gecko) Chrome/60.0.889.0 Safari/533.2",1,1472,,1,retail,False,2025-10-03
TXN00000021,2120,926,7.16,BRL,approved,2025-11-20 20:08:31+00:00,bank_transfer,TEF,BR,00,Transaction approved,1.03,0.07,7.09,mobile,121.56.10.200,Opera/9.23.(Windows NT 11.0; csb-PL) Presto/2.9.164 Version/10.00,1,2379,,1,utilities,False,2025-11-21
TXN00000022,7051,428,73.21,CLP,approved,2025-10-11 03:59:41+00:00,credit_card,Mastercard,CL,00,Transaction approved,2.97,2.17,71.04,mobile,137.45.248.246,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.0),1,2816,True,1,other,False,2025-10-12
TXN00000023,4360,267,108.13,COP,approved,2025-12-01 11:10:58+00:00,credit_card,Mastercard,CO,00,Transaction approved,3.08,3.33,104.8,desktop,12.149.92.36,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_5_0 rv:6.0; cv-RU) AppleWebKit/533.46.5 (KHTML, like Gecko) Version/5.0.1 Safari/533.46.5",1,828,True,1,travel,False,2025-12-03
TXN00000024,1391,961,75.71,USD,approved,2025-10-23 13:03:32+00:00,ewallet,Clip,CL,00,Transaction approved,3.67,2.78,72.93,mobile,123.227.41.217,Opera/8.88.(Windows NT 10.0; nds-NL) Presto/2.9.188 Version/10.00,1,906,,1,services,True,2025-10-25
TXN00000025,2047,285,139.19,USD,approved,2025-09-26 15:06:42+00:00,bank_transfer,SPEI,MX,00,Transaction approved,1.0,1.39,137.8,mobile,49.139.49.133,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_5_9 rv:6.0; kok-IN) AppleWebKit/534.23.1 (KHTML, like Gecko) Version/4.0.4 Safari/534.23.1",1,2641,,1,services,True,2025-09-28
TXN00000026,2477,605,18.45,MXN,approved,2025-09-17 03:41:19+00:00,credit_card,Mastercard,MX,00,Transaction approved,3.1,0.57,17.88,desktop,213.48.163.192,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_8; rv:1.9.6.20) Gecko/4994-07-10 19:26:45 Firefox/14.0,1,1163,True,1,services,False,2025-09-19
TXN00000027,1102,262,3.36,BRL,approved,2025-10-12 22:25:42+00:00,credit_card,American Express,BR,00,Transaction approved,3.07,0.1,3.26,mobile,51.160.2.246,Mozilla/5.0 (Windows NT 11.0; shs-CA; rv:1.9.0.20) Gecko/6238-12-13 10:52:22 Firefox/3.8,1,1446,True,1,utilities,False,2025-10-14
TXN00000028,5050,719,17.43,BRL,approved,2025-11-11 08:32:58+00:00,bank_transfer,SPEI,BR,00,Transaction approved,1.13,0.2,17.23,mobile,19.104.24.46,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_10_3 rv:5.0; mai-IN) AppleWebKit/535.26.6 (KHTML, like Gecko) Version/4.0.3 Safari/535.26.6",1,2979,,1,entertainment,False,2025-11-13
TXN00000029,819,147,58.98,CLP,approved,2025-10-01 08:26:09+00:00,ewallet,Rappi Pay,CL,00,Transaction approved,4.22,2.49,56.49,tablet,125.125.212.82,Mozilla/5.0 (Android 2.2; Mobile; rv:28.0) Gecko/28.0 Firefox/28.0,1,1135,,1,utilities,False,2025-10-02
TXN00000030,1157,619,57.01,MXN,approved,2025-12-02 09:07:22+00:00,debit_card,Visa Debit,MX,00,Transaction approved,3.33,1.9,55.11,mobile,98.127.25.180,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_8_6 rv:4.0; he-IL) AppleWebKit/533.16.6 (KHTML, like Gecko) Version/5.0.1 Safari/533.16.6",1,2337,True,1,retail,False,2025-12-03
TXN00000031,6377,123,6.59,USD,approved,2025-11-25 00:02:50+00:00,ewallet,PayPal,BR,00,Transaction approved,4.29,0.28,6.31,mobile,,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_0 like Mac OS X; et-EE) AppleWebKit/532.38.7 (KHTML, like Gecko) Version/4.0.5 Mobile/8B118 Safari/6532.38.7",1,405,,1,travel,True,2025-11-27
TXN00000032,8917,850,15.62,MXN,approved,2025-09-18 18:33:11+00:00,credit_card,Visa,MX,00,Transaction approved,3.0,0.47,15.15,tablet,19.80.146.71,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_1_2 like Mac OS X) AppleWebKit/532.0 (KHTML, like Gecko) FxiOS/16.3o7557.0 Mobile/46H556 Safari/532.0",1,1666,True,6,tech,False,2025-09-20
TXN00000033,1523,574,42.21,BRL,declined,2025-11-08 19:31:20+00:00,ewallet,Clip,BR,54,Security violation,0.0,0.0,0.0,desktop,126.221.132.51,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 10.0; Trident/4.0),1,428,,1,utilities,False,
TXN00000034,657,841,7.35,BRL,approved,2025-10-07 05:29:58+00:00,debit_card,Visa Debit,BR,00,Transaction approved,3.37,0.25,7.1,mobile,159.76.113.200,Opera/9.77.(Windows NT 5.1; niu-NZ) Presto/2.9.175 Version/12.00,1,1258,False,1,other,False,2025-10-08
TXN00000035,8341,75,25.07,BRL,approved,2025-10-03 13:43:48+00:00,bank_transfer,PIX,BR,00,Transaction approved,1.08,0.27,24.8,desktop,86.114.83.112,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_5) AppleWebKit/535.0 (KHTML, like Gecko) Chrome/31.0.805.0 Safari/535.0",1,2868,,1,other,False,2025-10-04
TXN00000036,7743,576,26.79,MXN,approved,2025-10-07 16:06:23+00:00,bank_transfer,PSE,MX,00,Transaction approved,1.85,0.5,26.29,mobile,21.128.247.8,Opera/8.46.(Windows 98; Win 9x 4.90; ms-MY) Presto/2.9.173 Version/12.00,1,1924,,1,entertainment,False,2025-10-08
TXN00000037,9745,978,30.98,ARS,approved,2025-09-27 07:09:18+00:00,bank_transfer,SPEI,AR,00,Transaction approved,1.04,0.32,30.66,mobile,51.122.202.66,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.5.20) Gecko/9882-04-28 22:56:44 Firefox/6.0,1,239,,1,food_beverage,False,2025-09-29
TXN00000038,9075,842,4.55,MXN,approved,2025-11-02 03:05:41+00:00,debit_card,Mastercard Debit,MX,00,Transaction approved,2.76,0.13,4.42,mobile,11.74.11.24,"Mozilla/5.0 (Windows; U; Windows NT 6.2) AppleWebKit/531.6.5 (KHTML, like Gecko) Version/4.0.2 Safari/531.6.5",1,2557,True,1,retail,False,2025-11-03
TXN00000040,4753,208,19.51,COP,approved,2025-11-12 21:37:19+00:00,credit_card,Diners Club,CO,00,Transaction approved,2.83,0.55,18.96,tablet,94.78.63.255,"Mozilla/5.0 (Linux; Android 4.3.1) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/51.0.828.0 Safari/535.1",1,1837,True,1,utilities,False,2025-11-14
TXN00000041,3940,852,38.37,MXN,approved,2025-11-08 23:44:01+00:00,debit_card,Maestro,MX,00,Transaction approved,3.48,1.34,37.03,tablet,66.96.77.246,"Mozilla/5.0 (iPad; CPU iPad OS 16_7_7 like Mac OS X) AppleWebKit/532.0 (KHTML, like Gecko) CriOS/17.0.890.0 Mobile/89B828 Safari/532.0",1,842,True,1,tech,False,2025-11-09
TXN00000043,4096,243,46.83,ARS,approved,2025-10-21 13:25:21+00:00,debit_card,Mastercard Debit,AR,00,Transaction approved,2.59,1.21,45.62,desktop,198.220.196.206,Opera/8.96.(Windows NT 5.1; hak-TW) Presto/2.9.181 Version/11.00,1,651,True,1,food_beverage,False,2025-10-23
TXN00000044,6613,905,25.92,CLP,refunded,2025-10-13 22:46:46+00:00,credit_card,Diners Club,CL,cancelled,Transaction refunded,0.0,0.0,0.0,mobile,134.96.101.64,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_9_3) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/42.0.844.0 Safari/532.0",1,978,True,1,other,False,
TXN00000045,900,630,146.05,PEN,approved,2025-10-15 13:58:13+00:00,credit_card,American Express,PE,00,Transaction approved,2.97,4.34,141.71,desktop,120.198.129.55,"Mozilla/5.0 (Windows 98; Win 9x 4.90) AppleWebKit/533.0 (KHTML, like Gecko) Chrome/19.0.819.0 Safari/533.0",1,906,True,1,other,False,2025-10-16
TXN00000046,8925,188,12.81,USD,approved,2025-11-12 20:15:36+00:00,credit_card,American Express,PE,00,Transaction approved,2.86,0.37,12.44,mobile,115.200.128.89,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.0; Trident/5.1),1,2006,True,1,travel,True,2025-11-13
TXN00000047,9643,620,75.02,USD,approved,2025-12-03 05:59:08+00:00,debit_card,Visa Debit,BR,00,Transaction approved,3.27,2.45,72.57,mobile,134.59.59.66,Opera/8.77.(Windows 98; ml-IN) Presto/2.9.178 Version/10.00,1,442,True,1,retail,True,2025-12-04
TXN00000048,9467,539,33.32,ARS,approved,2025-11-29 04:20:05+00:00,debit_card,Visa Debit,AR,00,Transaction approved,2.58,0.86,32.46,mobile,164.49.57.246,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/61.0.838.0 Safari/536.0",1,1488,False,1,tech,False,2025-11-30
TXN00000049,7758,885,57.56,COP,approved,2025-11-22 23:49:47+00:00,ewallet,PayPal,CO,00,Transaction approved,3.55,2.04,55.52,desktop,36.238.112.2,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_9; rv:1.9.2.20) Gecko/7447-10-25 16:34:07 Firefox/3.8,1,483,,1,travel,False,2025-11-23
TXN00000050,3259,164,60.42,CLP,approved,2025-11-10 00:55:46+00:00,credit_card,Visa,CL,00,Transaction approved,2.94,1.78,58.64,mobile,65.22.68.225,"Mozilla/5.0 (Windows; U; Windows NT 10.0) AppleWebKit/535.9.5 (KHTML, like Gecko) Version/5.0 Safari/535.9.5",1,2425,False,1,tech,False,2025-11-12
TXN00000051,5224,427,9.94,USD,approved,2025-11-20 15:51:37+00:00,bank_transfer,Transferencia,BR,00,Transaction approved,1.56,0.16,9.78,mobile,141.36.145.56,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_3 like Mac OS X; apn-IN) AppleWebKit/533.31.2 (KHTML, like Gecko) Version/3.0.5 Mobile/8B117 Safari/6533.31.2",1,1426,,1,entertainment,True,2025-11-21
TXN00000052,1112,410,98.47,MXN,approved,2025-09-27 23:13:58+00:00,bank_transfer,Transferencia,MX,00,Transaction approved,1.61,1.59,96.88,mobile,101.249.92.61,Mozilla/5.0 (Android 4.2; Mobile; rv:54.0) Gecko/54.0 Firefox/54.0,1,113,,1,food_beverage,False,2025-09-28
TXN00000054,3360,284,62.23,ARS,approved,2025-10-28 01:07:06+00:00,debit_card,Mastercard Debit,AR,00,Transaction approved,2.52,1.57,60.66,mobile,15.157.10.189,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_1 like Mac OS X; km-KH) AppleWebKit/532.30.1 (KHTML, like Gecko) Version/3.0.5 Mobile/8B117 Safari/6532.30.1",1,2204,True,1,services,False,2025-10-30
TXN00000055,6061,293,22.9,BRL,approved,2025-10-20 03:32:21+00:00,credit_card,Mastercard,BR,00,Transaction approved,2.72,0.62,22.28,mobile,106.99.189.216,Opera/9.37.(X11; Linux x86_64; shs-CA) Presto/2.9.180 Version/12.00,1,657,False,6,food_beverage,False,2025-10-22
TXN00000056,5055,574,32.37,BRL,approved,2025-09-25 18:25:36+00:00,debit_card,Visa Debit,BR,00,Transaction approved,2.69,0.87,31.5,mobile,77.168.71.209,Opera/8.52.(X11; Linux i686; kk-KZ) Presto/2.9.189 Version/10.00,1,415,True,1,tech,False,2025-09-26
TXN00000057,3250,302,92.09,ARS,declined,2025-10-13 06:21:44+00:00,debit_card,Visa Debit,AR,65,Insufficient funds,0.0,0.0,0.0,desktop,17.222.176.38,"Mozilla/5.0 (Windows; U; Windows 98) AppleWebKit/532.44.6 (KHTML, like Gecko) Version/4.0.2 Safari/532.44.6",1,1081,False,1,travel,False,
TXN00000058,3961,219,18.52,COP,pending,2025-12-02 01:42:00+00:00,bank_transfer,Transferencia,CO,pending,Pending authorization,0.0,0.0,0.0,tablet,184.40.232.69,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_12_3 rv:5.0; zu-ZA) AppleWebKit/533.2.2 (KHTML, like Gecko) Version/4.1 Safari/533.2.2",1,2518,,1,utilities,False,
TXN00000059,2465,68,49.02,COP,approved,2025-11-10 07:01:28+00:00,bank_transfer,Transferencia,CO,00,Transaction approved,1.94,0.95,48.07,mobile,136.33.135.81,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_6_4 rv:6.0; bg-BG) AppleWebKit/532.46.5 (KHTML, like Gecko) Version/4.1 Safari/532.46.5",1,2043,,1,entertainment,False,2025-11-11
TXN00000060,9726,159,21.63,MXN,approved,2025-10-14 00:30:49+00:00,debit_card,Mastercard Debit,MX,00,Transaction approved,3.48,0.75,20.88,desktop,1.161.196.160,"Mozilla/5.0 (Windows; U; Windows NT 5.0) AppleWebKit/532.15.1 (KHTML, like Gecko) Version/5.1 Safari/532.15.1",1,1529,True,1,utilities,False,2025-10-15
TXN00000061,5987,122,55.46,BRL,approved,2025-09-26 00:59:46+00:00,debit_card,Maestro,BR,00,Transaction approved,3.11,1.72,53.74,mobile,24.127.228.7,"Mozilla/5.0 (Linux; Android 3.2.4) AppleWebKit/534.1 (KHTML, like Gecko) Chrome/41.0.886.0 Safari/534.1",1,256,False,1,utilities,False,2025-09-28
TXN00000062,7597,297,25.79,BRL,declined,2025-10-20 18:14:46+00:00,debit_card,Visa Debit,BR,05,Insufficient funds,0.0,0.0,0.0,api,72.219.202.6,API/1.0,3,1480,False,1,services,False,
TXN00000063,180,615,25.65,CLP,approved,2025-09-17 03:57:09+00:00,bank_transfer,SPEI,CL,00,Transaction approved,1.81,0.46,25.19,desktop,144.219.37.137,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_2 like Mac OS X; xh-ZA) AppleWebKit/531.35.7 (KHTML, like Gecko) Version/4.0.5 Mobile/8B115 Safari/6531.35.7",1,2692,,1,retail,False,2025-09-19
TXN00000064,4184,342,31.05,ARS,approved,2025-09-19 14:05:26+00:00,debit_card,Visa Debit,AR,00,Transaction approved,3.08,0.96,30.09,mobile,85.156.236.55,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.0; Trident/5.1),1,2235,True,1,entertainment,False,2025-09-21
TXN00000066,1770,938,33.66,CLP,approved,2025-11-13 16:58:59+00:00,credit_card,Mastercard,CL,00,Transaction approved,2.64,0.89,32.77,desktop,209.119.246.148,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/37.0.851.0 Safari/532.1",1,1783,True,3,food_beverage,False,2025-11-14
TXN00000067,9917,451,9.91,MXN,approved,2025-12-01 21:07:38+00:00,debit_card,Mastercard Debit,MX,00,Transaction approved,2.88,0.29,9.62,mobile,88.189.222.63,Opera/9.92.(X11; Linux i686; ha-NG) Presto/2.9.188 Version/10.00,1,2435,True,1,travel,False,2025-12-02
TXN00000068,1680,754,78.38,MXN,approved,2025-09-26 23:06:54+00:00,debit_card,Maestro,MX,00,Transaction approved,2.59,2.03,76.35,mobile,7.189.162.128,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; ce-RU) AppleWebKit/535.43.3 (KHTML, like Gecko) Version/3.0.5 Mobile/8B115 Safari/6535.43.3",1,2571,True,1,other,False,2025-09-28
TXN00000069,9159,998,52.11,COP,approved,2025-11-27 11:20:03+00:00,debit_card,Mastercard Debit,CO,00,Transaction approved,2.71,1.41,50.7,mobile,111.41.21.61,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_0 like Mac OS X; xh-ZA) AppleWebKit/531.10.2 (KHTML, like Gecko) Version/4.0.5 Mobile/8B114 Safari/6531.10.2",1,210,False,1,utilities,False,2025-11-29
TXN00000070,8121,978,8.54,BRL,approved,2025-09-29 14:04:56+00:00,bank_transfer,PIX,BR,00,Transaction approved,1.56,0.13,8.41,mobile,69.248.244.5,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 10.0; Trident/5.0),1,2669,,1,food_beverage,False,2025-10-01
TXN00000071,3156,724,32.38,PEN,declined,2025-10-10 14:05:28+00:00,credit_card,Diners Club,PE,65,Security violation,0.0,0.0,0.0,desktop,17.141.242.78,Mozilla/5.0 (Windows NT 5.0; th-TH; rv:1.9.1.20) Gecko/4015-07-03 17:26:03 Firefox/3.8,1,364,True,1,entertainment,False,
TXN00000072,5258,277,7.43,COP,approved,2025-10-22 21:45:07+00:00,credit_card,American Express,CO,00,Transaction approved,2.77,0.21,7.22,mobile,45.87.212.162,Opera/8.41.(X11; Linux x86_64; hy-AM) Presto/2.9.178 Version/10.00,1,1656,True,3,retail,False,2025-10-23
TXN00000073,755,139,48.42,USD,approved,2025-09-23 21:44:39+00:00,ewallet,Clip,PE,00,Transaction approved,3.44,1.67,46.75,mobile,174.207.8.49,"Mozilla/5.0 (Windows; U; Windows NT 4.0) AppleWebKit/534.49.3 (KHTML, like Gecko) Version/4.1 Safari/534.49.3",1,1686,,1,other,True,2025-09-25
TXN00000074,8922,304,8.12,COP,approved,2025-11-12 17:33:11+00:00,debit_card,Mastercard Debit,CO,00,Transaction approved,3.42,0.28,7.84,mobile,154.186.82.22,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.7.20) Gecko/2250-05-16 20:23:20 Firefox/3.8,1,2184,True,1,utilities,False,2025-11-14
TXN00000075,3566,383,52.1,COP,approved,2025-11-30 14:15:40+00:00,credit_card,American Express,CO,00,Transaction approved,2.77,1.44,50.66,mobile,152.116.172.134,Opera/8.44.(X11; Linux x86_64; mni-IN) Presto/2.9.160 Version/10.00,1,114,True,1,retail,False,2025-12-02
TXN00000076,1829,827,87.72,ARS,approved,2025-11-06 10:09:12+00:00,credit_card,American Express,AR,00,Transaction approved,3.29,2.89,84.83,mobile,192.58.201.142,Opera/8.24.(Windows 98; Win 9x 4.90; zh-SG) Presto/2.9.190 Version/12.00,1,491,True,1,utilities,False,2025-11-08
TXN00000077,910,829,62.27,MXN,declined,2025-10-30 18:45:00+00:00,debit_card,Maestro,MX,54,Exceeds withdrawal limit,0.0,0.0,0.0,api,66.140.132.122,API/1.0,3,801,True,1,food_beverage,False,
TXN00000078,2851,37,14.47,COP,approved,2025-10-25 06:16:42+00:00,credit_card,Diners Club,CO,00,Transaction approved,3.44,0.5,13.97,desktop,184.163.254.6,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_11_9) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/24.0.822.0 Safari/532.1",1,318,True,6,travel,False,2025-10-27
TXN00000079,1827,115,12.58,USD,approved,2025-09-23 08:01:46+00:00,debit_card,Visa Debit,CO,00,Transaction approved,2.64,0.33,12.25,mobile,62.97.112.92,Opera/8.66.(X11; Linux x86_64; cmn-TW) Presto/2.9.186 Version/12.00,1,483,True,1,food_beverage,True,2025-09-24
TXN00000080,7716,599,46.81,MXN,refunded,2025-11-12 22:01:38+00:00,credit_card,Mastercard,MX,refund,Transaction refunded,0.0,0.0,0.0,mobile,197.118.218.41,Mozilla/5.0 (Windows NT 6.0; ig-NG; rv:1.9.0.20) Gecko/4015-03-28 22:27:00 Firefox/9.0,1,2302,True,1,travel,False,
TXN00000081,3789,243,21.8,CLP,approved,2025-10-25 14:40:26+00:00,debit_card,Visa Debit,CL,00,Transaction approved,2.89,0.63,21.17,mobile,184.71.245.153,"Mozilla/5.0 (Windows 98) AppleWebKit/532.2 (KHTML, like Gecko) Chrome/29.0.877.0 Safari/532.2",1,1157,True,1,entertainment,False,2025-10-26
TXN00000082,6421,507,20.7,COP,approved,2025-10-20 21:25:24+00:00,bank_transfer,SPEI,CO,00,Transaction approved,1.62,0.34,20.36,mobile,47.150.76.163,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_4 like Mac OS X) AppleWebKit/535.1 (KHTML, like Gecko) CriOS/39.0.892.0 Mobile/06E376 Safari/535.1",1,716,,1,utilities,False,2025-10-22
TXN00000083,9241,149,14.6,ARS,approved,2025-11-09 13:34:04+00:00,debit_card,Mastercard Debit,AR,00,Transaction approved,2.94,0.43,14.17,api,150.178.243.42,API/1.0,1,976,True,1,services,False,2025-11-10
TXN00000084,9281,556,11.93,COP,declined,2025-09-20 16:17:59+00:00,ewallet,Rappi Pay,CO,54,Expired card,0.0,0.0,0.0,mobile,80.132.15.139,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.5.20) Gecko/3256-09-20 08:24:50 Firefox/3.6.19,3,887,,1,retail,False,
TXN00000085,5559,860,87.46,MXN,approved,2025-11-13 00:41:24+00:00,debit_card,Mastercard Debit,MX,00,Transaction approved,2.92,2.55,84.91,desktop,21.184.238.34,Opera/8.23.(Windows NT 5.1; fi-FI) Presto/2.9.190 Version/10.00,1,870,True,1,entertainment,False,2025-11-15
TXN00000086,5489,511,26.7,ARS,approved,2025-09-24 03:37:12+00:00,ewallet,Rappi Pay,AR,00,Transaction approved,3.13,0.84,25.86,mobile,59.140.188.61,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 10.0; Trident/5.1),1,1606,,1,entertainment,False,2025-09-26
