transaction_id,user_id,merchant_id,amount,currency,status,timestamp,payment_method,payment_provider,country,response_code,response_message,fee_percentage,transaction_fee,net_amount,device_type,ip_address,user_agent,attempt_number,processing_time_ms,three_ds_verified,installments,category,is_international,settlement_date
TXN00000018,5641,124,61.49,COP,approved,2025-11-19 09:45:07+00:00,credit_card,American Express,CO,00,Transaction approved,3.24,1.99,59.5,mobile,49.196.106.118,"Mozilla/5.0 (Windows NT 5.0) AppleWebKit/533.2 (KHTML, like Gecko) Chrome/34.0.861.0 Safari/533.2",1,1372,True,6,tech,False,2025-11-21
TXN00000019,3821,602,140.6,COP,approved,2025-11-26 19:10:45+00:00,credit_card,Diners Club,CO,00,Transaction approved,2.87,4.04,136.56,mobile,9.66.219.133,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.01; Trident/4.1),1,2482,True,12,travel,False,2025-11-28
TXN00000020,9312,939,107.48,CLP,approved,2025-10-02 04:10:20+00:00,bank_transfer,TEF,CL,00,Transaction approved,1.98,2.13,105.35,desktop,100.29.236.70,Opera/9.81.(X11; Linux x86_64; bo-IN) Presto/2.9.175 Version/12.00,1,1472,,1,retail,False,2025-10-03
TXN00000021,2120,926,7.16,BRL,approved,2025-11-20 19:46:01+00:00,bank_transfer,TEF,BR,00,Transaction approved,1.03,0.07,7.09,mobile,24.15.83.34,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.7.20) Gecko/2087-06-01 07:14:33 Firefox/3.8,1,2379,,1,utilities,False,2025-11-21
TXN00000022,7051,428,73.21,CLP,approved,2025-10-11 03:37:11+00:00,credit_card,Mastercard,CL,00,Transaction approved,2.97,2.17,71.04,mobile,72.95.92.14,Opera/9.15.(Windows NT 5.2; de-BE) Presto/2.9.170 Version/10.00,1,2816,True,1,other,False,2025-10-12
TXN00000023,4360,267,108.13,COP,approved,2025-12-01 10:48:28+00:00,credit_card,Mastercard,CO,00,Transaction approved,3.08,3.33,104.8,desktop,106.61.208.104,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 4.0; Trident/5.1),1,828,True,1,travel,False,2025-12-03
TXN00000024,1391,961,75.71,USD,approved,2025-10-23 12:41:02+00:00,ewallet,Clip,CL,00,Transaction approved,3.67,2.78,72.93,mobile,52.119.105.111,"Mozilla/5.0 (Windows NT 10.0) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/32.0.844.0 Safari/534.0",1,906,,1,services,True,2025-10-25
TXN00000025,2047,285,139.19,USD,approved,2025-09-26 14:44:12+00:00,bank_transfer,SPEI,MX,00,Transaction approved,1.0,1.39,137.8,mobile,173.20.242.207,Opera/8.35.(Windows NT 4.0; ur-PK) Presto/2.9.181 Version/11.00,1,2641,,1,services,True,2025-09-28
TXN00000026,2477,605,18.45,MXN,approved,2025-09-17 03:18:49+00:00,credit_card,Mastercard,MX,00,Transaction approved,3.1,0.57,17.88,desktop,113.49.2.58,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_11_7) AppleWebKit/531.0 (KHTML, like Gecko) Chrome/15.0.808.0 Safari/531.0",1,1163,True,1,services,False,2025-09-19
TXN00000027,1102,262,3.36,BRL,approved,2025-10-12 22:03:12+00:00,credit_card,American Express,BR,00,Transaction approved,3.07,0.1,3.26,mobile,9.208.102.188,Mozilla/5.0 (compatible; MSIE 8.0; Windows 98; Win 9x 4.90; Trident/3.0),1,1446,True,1,utilities,False,2025-10-14
TXN00000028,5050,719,17.43,BRL,approved,2025-11-11 08:10:28+00:00,bank_transfer,SPEI,BR,00,Transaction approved,1.13,0.2,17.23,mobile,217.236.89.122,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.5.20) Gecko/7305-02-06 11:54:47 Firefox/3.8,1,2979,,1,entertainment,False,2025-11-13
TXN00000029,819,147,58.98,CLP,approved,2025-10-01 08:03:39+00:00,ewallet,Rappi Pay,CL,00,Transaction approved,4.22,2.49,56.49,tablet,130.89.243.34,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 11.0; Trident/4.1),1,1135,,1,utilities,False,2025-10-02
TXN00000030,1157,619,57.01,MXN,approved,2025-12-02 08:44:52+00:00,debit_card,Visa Debit,MX,00,Transaction approved,3.33,1.9,55.11,mobile,167.31.49.48,"Mozilla/5.0 (iPad; CPU iPad OS 16_7_7 like Mac OS X) AppleWebKit/532.0 (KHTML, like Gecko) CriOS/62.0.865.0 Mobile/09O291 Safari/532.0",1,2337,True,1,retail,False,2025-12-03
TXN00000031,6377,123,6.59,USD,approved,2025-11-24 23:40:20+00:00,ewallet,PayPal,BR,00,Transaction approved,4.29,0.28,6.31,mobile,,Mozilla/5.0 (Android 4.1; Mobile; rv:10.0) Gecko/10.0 Firefox/10.0,1,405,,1,travel,True,2025-11-26
TXN00000032,8917,850,15.62,MXN,approved,2025-09-18 18:10:41+00:00,credit_card,Visa,MX,00,Transaction approved,3.0,0.47,15.15,tablet,108.249.240.168,"Mozilla/5.0 (Windows; U; Windows NT 6.0) AppleWebKit/533.20.3 (KHTML, like Gecko) Version/4.1 Safari/533.20.3",1,1666,True,6,tech,False,2025-09-20
TXN00000033,1523,574,42.21,BRL,declined,2025-11-08 19:08:50+00:00,ewallet,Clip,BR,54,Security violation,0.0,0.0,0.0,desktop,80.244.231.221,Opera/9.21.(Windows NT 5.01; gez-ET) Presto/2.9.190 Version/10.00,1,428,,1,utilities,False,
TXN00000034,657,841,7.35,BRL,approved,2025-10-07 05:07:28+00:00,debit_card,Visa Debit,BR,00,Transaction approved,3.37,0.25,7.1,mobile,171.56.128.58,Opera/9.18.(X11; Linux i686; ss-ZA) Presto/2.9.184 Version/11.00,1,1258,False,1,other,False,2025-10-08
TXN00000035,8341,75,25.07,BRL,approved,2025-10-03 13:21:18+00:00,bank_transfer,PIX,BR,00,Transaction approved,1.08,0.27,24.8,desktop,104.239.154.71,Opera/8.82.(Windows CE; ku-TR) Presto/2.9.188 Version/12.00,1,2868,,1,other,False,2025-10-04
TXN00000036,7743,576,26.79,MXN,approved,2025-10-07 15:43:53+00:00,bank_transfer,PSE,MX,00,Transaction approved,1.85,0.5,26.29,mobile,68.19.195.107,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_8 rv:2.0; niu-NU) AppleWebKit/531.17.3 (KHTML, like Gecko) Version/5.0.2 Safari/531.17.3",1,1924,,1,entertainment,False,2025-10-08
TXN00000037,9745,978,30.98,ARS,approved,2025-09-27 06:46:48+00:00,bank_transfer,SPEI,AR,00,Transaction approved,1.04,0.32,30.66,mobile,187.87.179.180,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.0; Trident/5.0),1,239,,1,food_beverage,False,2025-09-29
TXN00000038,9075,842,4.55,MXN,approved,2025-11-02 02:43:11+00:00,debit_card,Mastercard Debit,MX,00,Transaction approved,2.76,0.13,4.42,mobile,43.16.120.148,Mozilla/5.0 (Macintosh; PPC Mac OS X 10_10_3; rv:1.9.2.20) Gecko/5097-02-19 07:37:56 Firefox/3.8,1,2557,True,1,retail,False,2025-11-03
TXN00000040,4753,208,19.51,COP,approved,2025-11-12 21:14:49+00:00,credit_card,Diners Club,CO,00,Transaction approved,2.83,0.55,18.96,tablet,60.161.40.237,Mozilla/5.0 (compatible; MSIE 6.0; Windows 98; Win 9x 4.90; Trident/3.0),1,1837,True,1,utilities,False,2025-11-14
TXN00000041,3940,852,38.37,MXN,approved,2025-11-08 23:21:31+00:00,debit_card,Maestro,MX,00,Transaction approved,3.48,1.34,37.03,tablet,188.252.30.9,Opera/8.15.(Windows 95; tg-TJ) Presto/2.9.175 Version/12.00,1,842,True,1,tech,False,2025-11-09
TXN00000043,4096,243,46.83,ARS,approved,2025-10-21 13:02:51+00:00,debit_card,Mastercard Debit,AR,00,Transaction approved,2.59,1.21,45.62,desktop,8.156.81.46,Mozilla/5.0 (Windows NT 6.2; lv-LV; rv:1.9.2.20) Gecko/4706-11-15 00:50:26 Firefox/11.0,1,651,True,1,food_beverage,False,2025-10-23
TXN00000044,6613,905,25.92,CLP,refunded,2025-10-13 22:24:16+00:00,credit_card,Diners Club,CL,cancelled,Transaction refunded,0.0,0.0,0.0,mobile,123.209.239.115,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_9_3) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/23.0.830.0 Safari/535.1",1,978,True,1,other,False,
TXN00000045,900,630,146.05,PEN,approved,2025-10-15 13:35:43+00:00,credit_card,American Express,PE,00,Transaction approved,2.97,4.34,141.71,desktop,90.102.100.35,Opera/8.78.(Windows NT 5.0; fy-NL) Presto/2.9.190 Version/11.00,1,906,True,1,other,False,2025-10-16
TXN00000046,8925,188,12.81,USD,approved,2025-11-12 19:53:06+00:00,credit_card,American Express,PE,00,Transaction approved,2.86,0.37,12.44,mobile,129.17.232.229,"Mozilla/5.0 (Windows; U; Windows NT 4.0) AppleWebKit/532.19.4 (KHTML, like Gecko) Version/4.0.5 Safari/532.19.4",1,2006,True,1,travel,True,2025-11-13
TXN00000047,9643,620,75.02,USD,approved,2025-12-03 05:36:38+00:00,debit_card,Visa Debit,BR,00,Transaction approved,3.27,2.45,72.57,mobile,169.177.233.214,Opera/8.36.(X11; Linux x86_64; ber-DZ) Presto/2.9.190 Version/10.00,1,442,True,1,retail,True,2025-12-04
TXN00000048,9467,539,33.32,ARS,approved,2025-11-29 03:57:35+00:00,debit_card,Visa Debit,AR,00,Transaction approved,2.58,0.86,32.46,mobile,132.40.67.30,"Mozilla/5.0 (Windows NT 5.2) AppleWebKit/534.2 (KHTML, like Gecko) Chrome/19.0.887.0 Safari/534.2",1,1488,False,1,tech,False,2025-11-30
TXN00000049,7758,885,57.56,COP,approved,2025-11-22 23:27:17+00:00,ewallet,PayPal,CO,00,Transaction approved,3.55,2.04,55.52,desktop,112.238.30.141,Mozilla/5.0 (X11; Linux i686; rv:1.9.6.20) Gecko/2223-08-13 08:43:27 Firefox/6.0,1,483,,1,travel,False,2025-11-23
TXN00000050,3259,164,60.42,CLP,approved,2025-11-10 00:33:16+00:00,credit_card,Visa,CL,00,Transaction approved,2.94,1.78,58.64,mobile,193.197.179.197,Mozilla/5.0 (Android 3.2; Mobile; rv:11.0) Gecko/11.0 Firefox/11.0,1,2425,False,1,tech,False,2025-11-12
TXN00000051,5224,427,9.94,USD,approved,2025-11-20 15:29:07+00:00,bank_transfer,Transferencia,BR,00,Transaction approved,1.56,0.16,9.78,mobile,162.4.196.43,Opera/8.74.(X11; Linux i686; sv-SE) Presto/2.9.185 Version/11.00,1,1426,,1,entertainment,True,2025-11-21
TXN00000052,1112,410,98.47,MXN,approved,2025-09-27 22:51:28+00:00,bank_transfer,Transferencia,MX,00,Transaction approved,1.61,1.59,96.88,mobile,116.11.195.105,Mozilla/5.0 (compatible; MSIE 7.0; Windows 98; Trident/3.0),1,113,,1,food_beverage,False,2025-09-28
TXN00000054,3360,284,62.23,ARS,approved,2025-10-28 00:44:36+00:00,debit_card,Mastercard Debit,AR,00,Transaction approved,2.52,1.57,60.66,mobile,157.117.153.105,Mozilla/5.0 (Windows NT 6.2; nl-NL; rv:1.9.0.20) Gecko/2455-07-14 15:49:14 Firefox/3.8,1,2204,True,1,services,False,2025-10-30
TXN00000055,6061,293,22.9,BRL,approved,2025-10-20 03:09:51+00:00,credit_card,Mastercard,BR,00,Transaction approved,2.72,0.62,22.28,mobile,211.64.62.149,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 11.0; Trident/3.1),1,657,False,6,food_beverage,False,2025-10-22
TXN00000056,5055,574,32.37,BRL,approved,2025-09-25 18:03:06+00:00,debit_card,Visa Debit,BR,00,Transaction approved,2.69,0.87,31.5,mobile,162.180.2.61,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 6.2; Trident/3.1),1,415,True,1,tech,False,2025-09-26
TXN00000057,3250,302,92.09,ARS,declined,2025-10-13 05:59:14+00:00,debit_card,Visa Debit,AR,65,Insufficient funds,0.0,0.0,0.0,desktop,179.107.183.233,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.1; Trident/4.0),1,1081,False,1,travel,False,
TXN00000058,3961,219,18.52,COP,pending,2025-12-02 01:19:30+00:00,bank_transfer,Transferencia,CO,pending,Pending authorization,0.0,0.0,0.0,tablet,88.193.162.121,Opera/8.33.(Windows NT 5.2; doi-IN) Presto/2.9.168 Version/10.00,1,2518,,1,utilities,False,
TXN00000059,2465,68,49.02,COP,approved,2025-11-10 06:38:58+00:00,bank_transfer,Transferencia,CO,00,Transaction approved,1.94,0.95,48.07,mobile,13.255.201.36,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_10_7 rv:5.0; br-FR) AppleWebKit/531.9.4 (KHTML, like Gecko) Version/4.0.1 Safari/531.9.4",1,2043,,1,entertainment,False,2025-11-11
TXN00000060,9726,159,21.63,MXN,approved,2025-10-14 00:08:19+00:00,debit_card,Mastercard Debit,MX,00,Transaction approved,3.48,0.75,20.88,desktop,79.169.89.101,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_2; rv:1.9.5.20) Gecko/2568-05-25 04:23:22 Firefox/3.6.10,1,1529,True,1,utilities,False,2025-10-15
TXN00000061,5987,122,55.46,BRL,approved,2025-09-26 00:37:16+00:00,debit_card,Maestro,BR,00,Transaction approved,3.11,1.72,53.74,mobile,112.75.108.114,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_1_2 like Mac OS X) AppleWebKit/535.1 (KHTML, like Gecko) CriOS/53.0.862.0 Mobile/26W957 Safari/535.1",1,256,False,1,utilities,False,2025-09-28
TXN00000062,7597,297,25.79,BRL,declined,2025-10-20 17:52:16+00:00,debit_card,Visa Debit,BR,05,Insufficient funds,0.0,0.0,0.0,api,10.13.245.89,API/1.0,3,1480,False,1,services,False,
TXN00000063,180,615,25.65,CLP,approved,2025-09-17 03:34:39+00:00,bank_transfer,SPEI,CL,00,Transaction approved,1.81,0.46,25.19,desktop,40.225.10.48,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.1),1,2692,,1,retail,False,2025-09-19
TXN00000064,4184,342,31.05,ARS,approved,2025-09-19 13:42:56+00:00,debit_card,Visa Debit,AR,00,Transaction approved,3.08,0.96,30.09,mobile,58.52.99.165,Opera/9.26.(X11; Linux x86_64; crh-UA) Presto/2.9.170 Version/10.00,1,2235,True,1,entertainment,False,2025-09-21
TXN00000066,1770,938,33.66,CLP,approved,2025-11-13 16:36:29+00:00,credit_card,Mastercard,CL,00,Transaction approved,2.64,0.89,32.77,desktop,49.140.189.101,Mozilla/5.0 (X11; Linux i686; rv:1.9.7.20) Gecko/5213-02-22 23:05:08 Firefox/3.8,1,1783,True,3,food_beverage,False,2025-11-14
TXN00000067,9917,451,9.91,MXN,approved,2025-12-01 20:45:08+00:00,debit_card,Mastercard Debit,MX,00,Transaction approved,2.88,0.29,9.62,mobile,34.57.114.67,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_0 like Mac OS X; ti-ER) AppleWebKit/535.2.4 (KHTML, like Gecko) Version/4.0.5 Mobile/8B117 Safari/6535.2.4",1,2435,True,1,travel,False,2025-12-02
TXN00000068,1680,754,78.38,MXN,approved,2025-09-26 22:44:24+00:00,debit_card,Maestro,MX,00,Transaction approved,2.59,2.03,76.35,mobile,174.186.43.177,Opera/8.78.(Windows NT 4.0; id-ID) Presto/2.9.162 Version/12.00,1,2571,True,1,other,False,2025-09-28
TXN00000069,9159,998,52.11,COP,approved,2025-11-27 10:57:33+00:00,debit_card,Mastercard Debit,CO,00,Transaction approved,2.71,1.41,50.7,mobile,174.247.184.23,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_0 like Mac OS X; xh-ZA) AppleWebKit/535.46.1 (KHTML, like Gecko) Version/3.0.5 Mobile/8B112 Safari/6535.46.1",1,210,False,1,utilities,False,2025-11-29
TXN00000070,8121,978,8.54,BRL,approved,2025-09-29 13:42:26+00:00,bank_transfer,PIX,BR,00,Transaction approved,1.56,0.13,8.41,mobile,184.153.101.32,Mozilla/5.0 (Android 5.0.2; Mobile; rv:57.0) Gecko/57.0 Firefox/57.0,1,2669,,1,food_beverage,False,2025-10-01
TXN00000071,3156,724,32.38,PEN,declined,2025-10-10 13:42:58+00:00,credit_card,Diners Club,PE,65,Security violation,0.0,0.0,0.0,desktop,169.49.63.109,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_8; rv:1.9.6.20) Gecko/8364-05-31 22:19:21 Firefox/12.0,1,364,True,1,entertainment,False,
TXN00000072,5258,277,7.43,COP,approved,2025-10-22 21:22:37+00:00,credit_card,American Express,CO,00,Transaction approved,2.77,0.21,7.22,mobile,189.13.12.50,Opera/8.32.(Windows NT 5.01; tcy-IN) Presto/2.9.160 Version/12.00,1,1656,True,3,retail,False,2025-10-23
TXN00000073,755,139,48.42,USD,approved,2025-09-23 21:22:09+00:00,ewallet,Clip,PE,00,Transaction approved,3.44,1.67,46.75,mobile,84.236.185.7,"Mozilla/5.0 (iPad; CPU iPad OS 17_1_1 like Mac OS X) AppleWebKit/536.1 (KHTML, like Gecko) CriOS/60.0.869.0 Mobile/68J201 Safari/536.1",1,1686,,1,other,True,2025-09-25
TXN00000074,8922,304,8.12,COP,approved,2025-11-12 17:10:41+00:00,debit_card,Mastercard Debit,CO,00,Transaction approved,3.42,0.28,7.84,mobile,119.255.47.74,Opera/8.36.(Windows NT 6.2; nds-NL) Presto/2.9.172 Version/10.00,1,2184,True,1,utilities,False,2025-11-14
TXN00000075,3566,383,52.1,COP,approved,2025-11-30 13:53:10+00:00,credit_card,American Express,CO,00,Transaction approved,2.77,1.44,50.66,mobile,43.65.46.3,"Mozilla/5.0 (Linux; Android 2.1) AppleWebKit/534.2 (KHTML, like Gecko) Chrome/57.0.890.0 Safari/534.2",1,114,True,1,retail,False,2025-12-02
TXN00000076,1829,827,87.72,ARS,approved,2025-11-06 09:46:42+00:00,credit_card,American Express,AR,00,Transaction approved,3.29,2.89,84.83,mobile,167.15.153.182,Opera/8.53.(Windows NT 11.0; lo-LA) Presto/2.9.171 Version/12.00,1,491,True,1,utilities,False,2025-11-08
TXN00000077,910,829,62.27,MXN,declined,2025-10-30 18:22:30+00:00,debit_card,Maestro,MX,54,Exceeds withdrawal limit,0.0,0.0,0.0,api,14.52.151.217,API/1.0,3,801,True,1,food_beverage,False,
TXN00000078,2851,37,14.47,COP,approved,2025-10-25 05:54:12+00:00,credit_card,Diners Club,CO,00,Transaction approved,3.44,0.5,13.97,desktop,177.130.140.244,Opera/8.18.(X11; Linux i686; wae-CH) Presto/2.9.189 Version/10.00,1,318,True,6,travel,False,2025-10-27
TXN00000079,1827,115,12.58,USD,approved,2025-09-23 07:39:16+00:00,debit_card,Visa Debit,CO,00,Transaction approved,2.64,0.33,12.25,mobile,196.73.56.77,Opera/8.74.(X11; Linux i686; lo-LA) Presto/2.9.187 Version/12.00,1,483,True,1,food_beverage,True,2025-09-24
TXN00000080,7716,599,46.81,MXN,refunded,2025-11-12 21:39:08+00:00,credit_card,Mastercard,MX,refund,Transaction refunded,0.0,0.0,0.0,mobile,36.148.99.252,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.0; Trident/5.1),1,2302,True,1,travel,False,
TXN00000081,3789,243,21.8,CLP,approved,2025-10-25 14:17:56+00:00,debit_card,Visa Debit,CL,00,Transaction approved,2.89,0.63,21.17,mobile,206.131.147.133,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 11.0; Trident/5.1),1,1157,True,1,entertainment,False,2025-10-26
TXN00000082,6421,507,20.7,COP,approved,2025-10-20 21:02:54+00:00,bank_transfer,SPEI,CO,00,Transaction approved,1.62,0.34,20.36,mobile,209.191.63.22,Opera/9.28.(X11; Linux i686; quz-PE) Presto/2.9.166 Version/11.00,1,716,,1,utilities,False,2025-10-22
TXN00000083,9241,149,14.6,ARS,approved,2025-11-09 13:11:34+00:00,debit_card,Mastercard Debit,AR,00,Transaction approved,2.94,0.43,14.17,api,223.35.182.120,API/1.0,1,976,True,1,services,False,2025-11-10
TXN00000084,9281,556,11.93,COP,declined,2025-09-20 15:55:29+00:00,ewallet,Rappi Pay,CO,54,Expired card,0.0,0.0,0.0,mobile,208.231.73.100,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_7; rv:1.9.5.20) Gecko/5006-03-09 20:56:03 Firefox/3.8,3,887,,1,retail,False,
TXN00000085,5559,860,87.46,MXN,approved,2025-11-13 00:18:54+00:00,debit_card,Mastercard Debit,MX,00,Transaction approved,2.92,2.55,84.91,desktop,160.203.215.110,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_2 like Mac OS X; iu-CA) AppleWebKit/535.45.4 (KHTML, like Gecko) Version/3.0.5 Mobile/8B113 Safari/6535.45.4",1,870,True,1,entertainment,False,2025-11-15
TXN00000086,5489,511,26.7,ARS,approved,2025-09-24 03:14:42+00:00,ewallet,Rappi Pay,AR,00,Transaction approved,3.13,0.84,25.86,mobile,191.85.253.228,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 6.0; Trident/4.1),1,1606,,1,entertainment,False,2025-09-26
TXN00000087,2738,711,3.19,MXN,approved,2025-09-30 05:34:40+00:00,credit_card,Visa,MX,00,Transaction approved,2.77,0.09,3.1,mobile,11.221.235.219,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/532.2 (KHTML, like Gecko) Chrome/61.0.824.0 Safari/532.2",1,1250,True,1,travel,False,2025-10-02
TXN00000088,5695,292,30.65,USD,approved,2025-11-06 00:39:46+00:00,bank_transfer,PIX,BR,00,Transaction approved,1.11,0.34,30.31,mobile,91.179.205.40,Mozilla/5.0 (X11; Linux i686; rv:1.9.7.20) Gecko/5961-08-24 12:57:25 Firefox/3.8,1,2184,,1,entertainment,True,2025-11-07
TXN00000089,4648,119,27.43,CLP,declined,2025-12-03 12:15:03+00:00,bank_transfer,PIX,CL,65,Insufficient funds,0.0,0.0,0.0,desktop,200.170.254.112,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_8 like Mac OS X) AppleWebKit/533.0 (KHTML, like Gecko) CriOS/17.0.814.0 Mobile/42J493 Safari/533.0",1,2135,,1,food_beverage,False,
TXN00000090,4006,34,21.46,ARS,refunded,2025-10-26 13:29:28+00:00,ewallet,MercadoPago,AR,cancelled,Transaction refunded,0.0,0.0,0.0,desktop,155.246.107.237,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.2; Trident/5.0),1,2624,,1,other,False,
TXN00000091,8363,124,13.85,MXN,declined,2025-11-04 22:10:11+00:00,debit_card,Maestro,MX,51,Exceeds withdrawal limit,0.0,0.0,0.0,api,85.172.249.89,API/1.0,1,1157,True,1,utilities,False,
