transaction_id,user_id,merchant_id,amount,currency,status,timestamp,payment_method,payment_provider,country,response_code,response_message,fee_percentage,transaction_fee,net_amount,device_type,ip_address,user_agent,attempt_number,processing_time_ms,three_ds_verified,installments,category,is_international,settlement_date
TXN00000012,6975,945,65.29,PEN,approved,2025-09-27 20:43:54+00:00,credit_card,Visa,PE,00,Transaction approved,2.94,1.92,63.37,mobile,64.211.80.41,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_10_2 rv:2.0; mn-MN) AppleWebKit/533.46.5 (KHTML, like Gecko) Version/4.0.2 Safari/533.46.5",1,2210,False,6,food_beverage,False,2025-09-28
TXN00000013,8830,260,25.35,BRL,declined,2025-11-06 20:56:38+00:00,bank_transfer,PSE,BR,54,Insufficient funds,0.0,0.0,0.0,desktop,126.237.58.147,Mozilla/5.0 (X11; Linux i686; rv:1.9.7.20) Gecko/4969-11-17 15:22:40 Firefox/8.0,3,2618,,1,utilities,False,
TXN00000015,2737,996,27.37,MXN,approved,2025-10-14 03:11:07+00:00,credit_card,Diners Club,MX,00,Transaction approved,3.43,0.94,26.43,mobile,105.162.233.135,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_3 like Mac OS X; se-NO) AppleWebKit/533.33.3 (KHTML, like Gecko) Version/4.0.5 Mobile/8B112 Safari/6533.33.3",1,2634,True,1,tech,False,2025-10-16
TXN00000016,685,247,67.09,COP,approved,2025-12-03 08:20:55+00:00,ewallet,Clip,CO,00,Transaction approved,4.3,2.88,64.21,tablet,206.233.87.130,Mozilla/5.0 (Android 5.1.1; Mobile; rv:68.0) Gecko/68.0 Firefox/68.0,1,1399,,1,services,False,2025-12-05
TXN00000017,475,694,126.95,BRL,approved,2025-12-04 04:19:51+00:00,credit_card,Visa,BR,00,Transaction approved,2.89,3.67,123.28,desktop,153.247.104.99,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2_1 like Mac OS X) AppleWebKit/533.1 (KHTML, like Gecko) FxiOS/17.1w4181.0 Mobile/26W200 Safari/533.1",1,1183,True,1,entertainment,False,2025-12-06
TXN00000018,5641,124,61.49,COP,approved,2025-11-19 09:46:07+00:00,credit_card,American Express,CO,00,Transaction approved,3.24,1.99,59.5,mobile,4.52.11.185,"Mozilla/5.0 (Windows CE) AppleWebKit/531.2 (KHTML, like Gecko) Chrome/60.0.897.0 Safari/531.2",1,1372,True,6,tech,False,2025-11-21
TXN00000019,3821,602,140.6,COP,approved,2025-11-26 19:11:45+00:00,credit_card,Diners Club,CO,00,Transaction approved,2.87,4.04,136.56,mobile,221.225.131.227,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_5 rv:3.0; lg-UG) AppleWebKit/531.33.7 (KHTML, like Gecko) Version/4.1 Safari/531.33.7",1,2482,True,12,travel,False,2025-11-28
TXN00000020,9312,939,107.48,CLP,approved,2025-10-02 04:11:20+00:00,bank_transfer,TEF,CL,00,Transaction approved,1.98,2.13,105.35,desktop,49.113.240.244,"Mozilla/5.0 (Windows; U; Windows NT 11.0) AppleWebKit/532.31.5 (KHTML, like Gecko) Version/5.0.2 Safari/532.31.5",1,1472,,1,retail,False,2025-10-03
TXN00000021,2120,926,7.16,BRL,approved,2025-11-20 19:47:01+00:00,bank_transfer,TEF,BR,00,Transaction approved,1.03,0.07,7.09,mobile,175.66.35.44,"Mozilla/5.0 (Linux; Android 10) AppleWebKit/536.1 (KHTML, like Gecko) Chrome/41.0.860.0 Safari/536.1",1,2379,,1,utilities,False,2025-11-21
TXN00000022,7051,428,73.21,CLP,approved,2025-10-11 03:38:11+00:00,credit_card,Mastercard,CL,00,Transaction approved,2.97,2.17,71.04,mobile,47.229.152.159,"Mozilla/5.0 (Windows; U; Windows 98; Win 9x 4.90) AppleWebKit/535.17.1 (KHTML, like Gecko) Version/5.0.4 Safari/535.17.1",1,2816,True,1,other,False,2025-10-12
TXN00000023,4360,267,108.13,COP,approved,2025-12-01 10:49:28+00:00,credit_card,Mastercard,CO,00,Transaction approved,3.08,3.33,104.8,desktop,44.59.131.137,Opera/9.49.(X11; Linux x86_64; af-ZA) Presto/2.9.170 Version/11.00,1,828,True,1,travel,False,2025-12-03
TXN00000024,1391,961,75.71,USD,approved,2025-10-23 12:42:02+00:00,ewallet,Clip,CL,00,Transaction approved,3.67,2.78,72.93,mobile,7.153.141.102,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_5_7 rv:6.0; ja-JP) AppleWebKit/533.44.3 (KHTML, like Gecko) Version/4.1 Safari/533.44.3",1,906,,1,services,True,2025-10-25
TXN00000025,2047,285,139.19,USD,approved,2025-09-26 14:45:12+00:00,bank_transfer,SPEI,MX,00,Transaction approved,1.0,1.39,137.8,mobile,69.85.217.66,Opera/8.25.(X11; Linux x86_64; gd-GB) Presto/2.9.184 Version/11.00,1,2641,,1,services,True,2025-09-28
TXN00000026,2477,605,18.45,MXN,approved,2025-09-17 03:19:49+00:00,credit_card,Mastercard,MX,00,Transaction approved,3.1,0.57,17.88,desktop,166.7.203.211,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_1 like Mac OS X; ak-GH) AppleWebKit/534.28.4 (KHTML, like Gecko) Version/4.0.5 Mobile/8B113 Safari/6534.28.4",1,1163,True,1,services,False,2025-09-19
TXN00000027,1102,262,3.36,BRL,approved,2025-10-12 22:04:12+00:00,credit_card,American Express,BR,00,Transaction approved,3.07,0.1,3.26,mobile,123.206.230.8,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_0 like Mac OS X; wo-SN) AppleWebKit/531.22.7 (KHTML, like Gecko) Version/3.0.5 Mobile/8B112 Safari/6531.22.7",1,1446,True,1,utilities,False,2025-10-14
TXN00000028,5050,719,17.43,BRL,approved,2025-11-11 08:11:28+00:00,bank_transfer,SPEI,BR,00,Transaction approved,1.13,0.2,17.23,mobile,39.103.93.69,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.2; Trident/3.1),1,2979,,1,entertainment,False,2025-11-13
TXN00000029,819,147,58.98,CLP,approved,2025-10-01 08:04:39+00:00,ewallet,Rappi Pay,CL,00,Transaction approved,4.22,2.49,56.49,tablet,80.22.92.245,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_7_8) AppleWebKit/531.2 (KHTML, like Gecko) Chrome/38.0.851.0 Safari/531.2",1,1135,,1,utilities,False,2025-10-02
TXN00000030,1157,619,57.01,MXN,approved,2025-12-02 08:45:52+00:00,debit_card,Visa Debit,MX,00,Transaction approved,3.33,1.9,55.11,mobile,100.132.52.95,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_10_5; rv:1.9.5.20) Gecko/2808-04-08 18:02:27 Firefox/3.8,1,2337,True,1,retail,False,2025-12-03
TXN00000031,6377,123,6.59,USD,approved,2025-11-24 23:41:20+00:00,ewallet,PayPal,BR,00,Transaction approved,4.29,0.28,6.31,mobile,,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_0 like Mac OS X; wa-BE) AppleWebKit/531.42.5 (KHTML, like Gecko) Version/3.0.5 Mobile/8B116 Safari/6531.42.5",1,405,,1,travel,True,2025-11-26
TXN00000032,8917,850,15.62,MXN,approved,2025-09-18 18:11:41+00:00,credit_card,Visa,MX,00,Transaction approved,3.0,0.47,15.15,tablet,129.109.189.124,Opera/8.70.(X11; Linux i686; doi-IN) Presto/2.9.176 Version/11.00,1,1666,True,6,tech,False,2025-09-20
TXN00000033,1523,574,42.21,BRL,declined,2025-11-08 19:09:50+00:00,ewallet,Clip,BR,54,Security violation,0.0,0.0,0.0,desktop,199.104.29.127,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_8; rv:1.9.6.20) Gecko/4414-11-27 14:16:15 Firefox/10.0,1,428,,1,utilities,False,
TXN00000034,657,841,7.35,BRL,approved,2025-10-07 05:08:28+00:00,debit_card,Visa Debit,BR,00,Transaction approved,3.37,0.25,7.1,mobile,56.60.115.98,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_2 like Mac OS X; ur-PK) AppleWebKit/531.21.5 (KHTML, like Gecko) Version/3.0.5 Mobile/8B112 Safari/6531.21.5",1,1258,False,1,other,False,2025-10-08
TXN00000035,8341,75,25.07,BRL,approved,2025-10-03 13:22:18+00:00,bank_transfer,PIX,BR,00,Transaction approved,1.08,0.27,24.8,desktop,138.167.48.158,Mozilla/5.0 (compatible; MSIE 5.0; Windows 98; Win 9x 4.90; Trident/3.1),1,2868,,1,other,False,2025-10-04
TXN00000036,7743,576,26.79,MXN,approved,2025-10-07 15:44:53+00:00,bank_transfer,PSE,MX,00,Transaction approved,1.85,0.5,26.29,mobile,206.233.213.194,Opera/9.73.(Windows NT 6.1; mn-MN) Presto/2.9.173 Version/12.00,1,1924,,1,entertainment,False,2025-10-08
TXN00000037,9745,978,30.98,ARS,approved,2025-09-27 06:47:48+00:00,bank_transfer,SPEI,AR,00,Transaction approved,1.04,0.32,30.66,mobile,94.68.35.69,"Mozilla/5.0 (Windows; U; Windows NT 4.0) AppleWebKit/532.15.5 (KHTML, like Gecko) Version/5.1 Safari/532.15.5",1,239,,1,food_beverage,False,2025-09-29
TXN00000038,9075,842,4.55,MXN,approved,2025-11-02 02:44:11+00:00,debit_card,Mastercard Debit,MX,00,Transaction approved,2.76,0.13,4.42,mobile,78.35.16.95,Opera/8.17.(Windows NT 5.1; ro-RO) Presto/2.9.183 Version/10.00,1,2557,True,1,retail,False,2025-11-03
TXN00000040,4753,208,19.51,COP,approved,2025-11-12 21:15:49+00:00,credit_card,Diners Club,CO,00,Transaction approved,2.83,0.55,18.96,tablet,31.211.86.179,Opera/9.56.(Windows NT 5.01; or-IN) Presto/2.9.188 Version/11.00,1,1837,True,1,utilities,False,2025-11-14
TXN00000041,3940,852,38.37,MXN,approved,2025-11-08 23:22:31+00:00,debit_card,Maestro,MX,00,Transaction approved,3.48,1.34,37.03,tablet,53.132.167.149,Mozilla/5.0 (Android 4.1; Mobile; rv:16.0) Gecko/16.0 Firefox/16.0,1,842,True,1,tech,False,2025-11-09
TXN00000043,4096,243,46.83,ARS,approved,2025-10-21 13:03:51+00:00,debit_card,Mastercard Debit,AR,00,Transaction approved,2.59,1.21,45.62,desktop,217.27.172.220,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 10.0; Trident/5.0),1,651,True,1,food_beverage,False,2025-10-23
TXN00000044,6613,905,25.92,CLP,refunded,2025-10-13 22:25:16+00:00,credit_card,Diners Club,CL,cancelled,Transaction refunded,0.0,0.0,0.0,mobile,33.106.123.86,Opera/9.56.(X11; Linux x86_64; ne-NP) Presto/2.9.189 Version/12.00,1,978,True,1,other,False,
TXN00000045,900,630,146.05,PEN,approved,2025-10-15 13:36:43+00:00,credit_card,American Express,PE,00,Transaction approved,2.97,4.34,141.71,desktop,103.184.122.82,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.1; Trident/5.0),1,906,True,1,other,False,2025-10-16
TXN00000046,8925,188,12.81,USD,approved,2025-11-12 19:54:06+00:00,credit_card,American Express,PE,00,Transaction approved,2.86,0.37,12.44,mobile,4.131.252.176,Opera/8.49.(X11; Linux i686; ik-CA) Presto/2.9.174 Version/12.00,1,2006,True,1,travel,True,2025-11-13
TXN00000047,9643,620,75.02,USD,approved,2025-12-03 05:37:38+00:00,debit_card,Visa Debit,BR,00,Transaction approved,3.27,2.45,72.57,mobile,196.75.235.225,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_11_0; rv:1.9.4.20) Gecko/8454-05-28 02:05:56 Firefox/5.0,1,442,True,1,retail,True,2025-12-04
TXN00000048,9467,539,33.32,ARS,approved,2025-11-29 03:58:35+00:00,debit_card,Visa Debit,AR,00,Transaction approved,2.58,0.86,32.46,mobile,142.221.145.84,Mozilla/5.0 (Windows NT 10.0; ve-ZA; rv:1.9.1.20) Gecko/3852-05-29 13:52:50 Firefox/3.6.18,1,1488,False,1,tech,False,2025-11-30
TXN00000049,7758,885,57.56,COP,approved,2025-11-22 23:28:17+00:00,ewallet,PayPal,CO,00,Transaction approved,3.55,2.04,55.52,desktop,85.14.220.113,"Mozilla/5.0 (Windows; U; Windows 95) AppleWebKit/531.23.4 (KHTML, like Gecko) Version/4.0 Safari/531.23.4",1,483,,1,travel,False,2025-11-23
TXN00000050,3259,164,60.42,CLP,approved,2025-11-10 00:34:16+00:00,credit_card,Visa,CL,00,Transaction approved,2.94,1.78,58.64,mobile,185.146.110.33,"Mozilla/5.0 (iPhone; CPU iPhone OS 13_7 like Mac OS X) AppleWebKit/534.1 (KHTML, like Gecko) CriOS/33.0.895.0 Mobile/70B204 Safari/534.1",1,2425,False,1,tech,False,2025-11-12
TXN00000051,5224,427,9.94,USD,approved,2025-11-20 15:30:07+00:00,bank_transfer,Transferencia,BR,00,Transaction approved,1.56,0.16,9.78,mobile,173.221.231.146,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_8_4 rv:2.0; de-CH) AppleWebKit/533.50.1 (KHTML, like Gecko) Version/5.1 Safari/533.50.1",1,1426,,1,entertainment,True,2025-11-21
TXN00000052,1112,410,98.47,MXN,approved,2025-09-27 22:52:28+00:00,bank_transfer,Transferencia,MX,00,Transaction approved,1.61,1.59,96.88,mobile,101.76.136.168,Opera/9.40.(X11; Linux i686; quz-PE) Presto/2.9.180 Version/11.00,1,113,,1,food_beverage,False,2025-09-28
TXN00000054,3360,284,62.23,ARS,approved,2025-10-28 00:45:36+00:00,debit_card,Mastercard Debit,AR,00,Transaction approved,2.52,1.57,60.66,mobile,180.252.147.160,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_0 like Mac OS X; bg-BG) AppleWebKit/531.23.2 (KHTML, like Gecko) Version/3.0.5 Mobile/8B111 Safari/6531.23.2",1,2204,True,1,services,False,2025-10-30
TXN00000055,6061,293,22.9,BRL,approved,2025-10-20 03:10:51+00:00,credit_card,Mastercard,BR,00,Transaction approved,2.72,0.62,22.28,mobile,30.55.242.247,"Mozilla/5.0 (Linux; Android 1.6) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/44.0.865.0 Safari/534.0",1,657,False,6,food_beverage,False,2025-10-22
TXN00000056,5055,574,32.37,BRL,approved,2025-09-25 18:04:06+00:00,debit_card,Visa Debit,BR,00,Transaction approved,2.69,0.87,31.5,mobile,76.162.228.45,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_0 like Mac OS X; ta-LK) AppleWebKit/532.36.7 (KHTML, like Gecko) Version/3.0.5 Mobile/8B118 Safari/6532.36.7",1,415,True,1,tech,False,2025-09-26
TXN00000057,3250,302,92.09,ARS,declined,2025-10-13 06:00:14+00:00,debit_card,Visa Debit,AR,65,Insufficient funds,0.0,0.0,0.0,desktop,126.215.241.30,Opera/9.19.(X11; Linux x86_64; cy-GB) Presto/2.9.163 Version/11.00,1,1081,False,1,travel,False,
TXN00000058,3961,219,18.52,COP,pending,2025-12-02 01:20:30+00:00,bank_transfer,Transferencia,CO,pending,Pending authorization,0.0,0.0,0.0,tablet,178.254.255.75,Opera/9.89.(X11; Linux x86_64; fa-IR) Presto/2.9.183 Version/12.00,1,2518,,1,utilities,False,
TXN00000059,2465,68,49.02,COP,approved,2025-11-10 06:39:58+00:00,bank_transfer,Transferencia,CO,00,Transaction approved,1.94,0.95,48.07,mobile,128.248.233.43,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_3 like Mac OS X; lo-LA) AppleWebKit/535.13.5 (KHTML, like Gecko) Version/4.0.5 Mobile/8B112 Safari/6535.13.5",1,2043,,1,entertainment,False,2025-11-11
TXN00000060,9726,159,21.63,MXN,approved,2025-10-14 00:09:19+00:00,debit_card,Mastercard Debit,MX,00,Transaction approved,3.48,0.75,20.88,desktop,44.37.22.61,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/52.0.842.0 Safari/535.2",1,1529,True,1,utilities,False,2025-10-15
TXN00000061,5987,122,55.46,BRL,approved,2025-09-26 00:38:16+00:00,debit_card,Maestro,BR,00,Transaction approved,3.11,1.72,53.74,mobile,174.230.82.185,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_0 rv:6.0; sa-IN) AppleWebKit/532.26.1 (KHTML, like Gecko) Version/5.0.3 Safari/532.26.1",1,256,False,1,utilities,False,2025-09-28
TXN00000062,7597,297,25.79,BRL,declined,2025-10-20 17:53:16+00:00,debit_card,Visa Debit,BR,05,Insufficient funds,0.0,0.0,0.0,api,198.82.91.174,API/1.0,3,1480,False,1,services,False,
TXN00000063,180,615,25.65,CLP,approved,2025-09-17 03:35:39+00:00,bank_transfer,SPEI,CL,00,Transaction approved,1.81,0.46,25.19,desktop,150.36.36.155,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_1) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/23.0.877.0 Safari/536.0",1,2692,,1,retail,False,2025-09-19
TXN00000064,4184,342,31.05,ARS,approved,2025-09-19 13:43:56+00:00,debit_card,Visa Debit,AR,00,Transaction approved,3.08,0.96,30.09,mobile,48.176.177.129,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_5_4) AppleWebKit/531.2 (KHTML, like Gecko) Chrome/42.0.879.0 Safari/531.2",1,2235,True,1,entertainment,False,2025-09-21
TXN00000066,1770,938,33.66,CLP,approved,2025-11-13 16:37:29+00:00,credit_card,Mastercard,CL,00,Transaction approved,2.64,0.89,32.77,desktop,205.19.43.6,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.01; Trident/4.0),1,1783,True,3,food_beverage,False,2025-11-14
TXN00000067,9917,451,9.91,MXN,approved,2025-12-01 20:46:08+00:00,debit_card,Mastercard Debit,MX,00,Transaction approved,2.88,0.29,9.62,mobile,145.122.15.211,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_9_9) AppleWebKit/533.2 (KHTML, like Gecko) Chrome/58.0.818.0 Safari/533.2",1,2435,True,1,travel,False,2025-12-02
TXN00000068,1680,754,78.38,MXN,approved,2025-09-26 22:45:24+00:00,debit_card,Maestro,MX,00,Transaction approved,2.59,2.03,76.35,mobile,221.50.223.186,Opera/9.57.(X11; Linux x86_64; km-KH) Presto/2.9.167 Version/12.00,1,2571,True,1,other,False,2025-09-28
TXN00000069,9159,998,52.11,COP,approved,2025-11-27 10:58:33+00:00,debit_card,Mastercard Debit,CO,00,Transaction approved,2.71,1.41,50.7,mobile,58.224.125.34,Opera/8.58.(Windows CE; bo-IN) Presto/2.9.178 Version/10.00,1,210,False,1,utilities,False,2025-11-29
TXN00000070,8121,978,8.54,BRL,approved,2025-09-29 13:43:26+00:00,bank_transfer,PIX,BR,00,Transaction approved,1.56,0.13,8.41,mobile,99.72.175.75,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_7_6 like Mac OS X) AppleWebKit/531.2 (KHTML, like Gecko) CriOS/59.0.818.0 Mobile/25C509 Safari/531.2",1,2669,,1,food_beverage,False,2025-10-01
TXN00000071,3156,724,32.38,PEN,declined,2025-10-10 13:43:58+00:00,credit_card,Diners Club,PE,65,Security violation,0.0,0.0,0.0,desktop,222.83.95.212,Opera/8.45.(Windows NT 6.2; km-KH) Presto/2.9.185 Version/10.00,1,364,True,1,entertainment,False,
TXN00000072,5258,277,7.43,COP,approved,2025-10-22 21:23:37+00:00,credit_card,American Express,CO,00,Transaction approved,2.77,0.21,7.22,mobile,223.146.11.190,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.01; Trident/5.1),1,1656,True,3,retail,False,2025-10-23
TXN00000073,755,139,48.42,USD,approved,2025-09-23 21:23:09+00:00,ewallet,Clip,PE,00,Transaction approved,3.44,1.67,46.75,mobile,115.41.76.89,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_4_1 like Mac OS X) AppleWebKit/535.2 (KHTML, like Gecko) CriOS/39.0.861.0 Mobile/10V443 Safari/535.2",1,1686,,1,other,True,2025-09-25
TXN00000074,8922,304,8.12,COP,approved,2025-11-12 17:11:41+00:00,debit_card,Mastercard Debit,CO,00,Transaction approved,3.42,0.28,7.84,mobile,98.17.247.235,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_7; rv:1.9.6.20) Gecko/6552-10-14 15:02:18 Firefox/8.0,1,2184,True,1,utilities,False,2025-11-14
TXN00000075,3566,383,52.1,COP,approved,2025-11-30 13:54:10+00:00,credit_card,American Express,CO,00,Transaction approved,2.77,1.44,50.66,mobile,107.225.172.19,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_9_0) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/52.0.894.0 Safari/534.0",1,114,True,1,retail,False,2025-12-02
TXN00000076,1829,827,87.72,ARS,approved,2025-11-06 09:47:42+00:00,credit_card,American Express,AR,00,Transaction approved,3.29,2.89,84.83,mobile,2.232.161.21,"Mozilla/5.0 (Windows 98; Win 9x 4.90) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/39.0.820.0 Safari/534.0",1,491,True,1,utilities,False,2025-11-08
TXN00000077,910,829,62.27,MXN,declined,2025-10-30 18:23:30+00:00,debit_card,Maestro,MX,54,Exceeds withdrawal limit,0.0,0.0,0.0,api,54.225.19.210,API/1.0,3,801,True,1,food_beverage,False,
TXN00000078,2851,37,14.47,COP,approved,2025-10-25 05:55:12+00:00,credit_card,Diners Club,CO,00,Transaction approved,3.44,0.5,13.97,desktop,74.105.247.191,Mozilla/5.0 (compatible; MSIE 8.0; Windows CE; Trident/5.0),1,318,True,6,travel,False,2025-10-27
TXN00000079,1827,115,12.58,USD,approved,2025-09-23 07:40:16+00:00,debit_card,Visa Debit,CO,00,Transaction approved,2.64,0.33,12.25,mobile,32.133.238.179,"Mozilla/5.0 (Linux; Android 3.1) AppleWebKit/531.1 (KHTML, like Gecko) Chrome/26.0.846.0 Safari/531.1",1,483,True,1,food_beverage,True,2025-09-24
TXN00000080,7716,599,46.81,MXN,refunded,2025-11-12 21:40:08+00:00,credit_card,Mastercard,MX,refund,Transaction refunded,0.0,0.0,0.0,mobile,45.201.166.83,Opera/8.94.(Windows NT 10.0; brx-IN) Presto/2.9.167 Version/10.00,1,2302,True,1,travel,False,
TXN00000081,3789,243,21.8,CLP,approved,2025-10-25 14:18:56+00:00,debit_card,Visa Debit,CL,00,Transaction approved,2.89,0.63,21.17,mobile,94.59.28.160,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_8 like Mac OS X) AppleWebKit/535.0 (KHTML, like Gecko) CriOS/61.0.837.0 Mobile/99A967 Safari/535.0",1,1157,True,1,entertainment,False,2025-10-26
TXN00000082,6421,507,20.7,COP,approved,2025-10-20 21:03:54+00:00,bank_transfer,SPEI,CO,00,Transaction approved,1.62,0.34,20.36,mobile,132.34.122.136,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_11_5; rv:1.9.2.20) Gecko/9482-05-02 17:30:25 Firefox/8.0,1,716,,1,utilities,False,2025-10-22
TXN00000083,9241,149,14.6,ARS,approved,2025-11-09 13:12:34+00:00,debit_card,Mastercard Debit,AR,00,Transaction approved,2.94,0.43,14.17,api,205.32.92.214,API/1.0,1,976,True,1,services,False,2025-11-10
TXN00000084,9281,556,11.93,COP,declined,2025-09-20 15:56:29+00:00,ewallet,Rappi Pay,CO,54,Expired card,0.0,0.0,0.0,mobile,198.172.119.55,Opera/8.79.(X11; Linux x86_64; tl-PH) Presto/2.9.171 Version/12.00,3,887,,1,retail,False,
TXN00000085,5559,860,87.46,MXN,approved,2025-11-13 00:19:54+00:00,debit_card,Mastercard Debit,MX,00,Transaction approved,2.92,2.55,84.91,desktop,94.99.40.235,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 6.2; Trident/4.0),1,870,True,1,entertainment,False,2025-11-15
TXN00000086,5489,511,26.7,ARS,approved,2025-09-24 03:15:42+00:00,ewallet,Rappi Pay,AR,00,Transaction approved,3.13,0.84,25.86,mobile,81.157.78.245,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; ro-RO) AppleWebKit/535.23.7 (KHTML, like Gecko) Version/4.0.5 Mobile/8B118 Safari/6535.23.7",1,1606,,1,entertainment,False,2025-09-26
