transaction_id,user_id,merchant_id,amount,currency,status,timestamp,payment_method,payment_provider,country,response_code,response_message,fee_percentage,transaction_fee,net_amount,device_type,ip_address,user_agent,attempt_number,processing_time_ms,three_ds_verified,installments,category,is_international,settlement_date
TXN00000012,6975,945,65.29,PEN,approved,2025-09-27 21:07:24+00:00,credit_card,Visa,PE,00,Transaction approved,2.94,1.92,63.37,mobile,89.36.208.247,"Mozilla/5.0 (Windows; U; Windows NT 6.1) AppleWebKit/532.47.1 (KHTML, like Gecko) Version/5.0.3 Safari/532.47.1",1,2210,False,6,food_beverage,False,2025-09-28
TXN00000013,8830,260,25.35,BRL,declined,2025-11-06 21:20:08+00:00,bank_transfer,PSE,BR,54,Insufficient funds,0.0,0.0,0.0,desktop,100.209.154.186,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_2; rv:1.9.2.20) Gecko/2263-01-31 17:27:52 Firefox/4.0,3,2618,,1,utilities,False,
TXN00000015,2737,996,27.37,MXN,approved,2025-10-14 03:34:37+00:00,credit_card,Diners Club,MX,00,Transaction approved,3.43,0.94,26.43,mobile,126.167.11.164,Mozilla/5.0 (X11; Linux i686; rv:1.9.5.20) Gecko/5367-02-23 12:48:35 Firefox/3.8,1,2634,True,1,tech,False,2025-10-16
TXN00000016,685,247,67.09,COP,approved,2025-12-03 08:44:25+00:00,ewallet,Clip,CO,00,Transaction approved,4.3,2.88,64.21,tablet,31.63.93.16,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_2 rv:6.0; nhn-MX) AppleWebKit/531.20.7 (KHTML, like Gecko) Version/4.0.2 Safari/531.20.7",1,1399,,1,services,False,2025-12-05
TXN00000017,475,694,126.95,BRL,approved,2025-12-04 04:43:21+00:00,credit_card,Visa,BR,00,Transaction approved,2.89,3.67,123.28,desktop,61.49.207.83,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.0; Trident/3.1),1,1183,True,1,entertainment,False,2025-12-06
TXN00000018,5641,124,61.49,COP,approved,2025-11-19 10:09:37+00:00,credit_card,American Express,CO,00,Transaction approved,3.24,1.99,59.5,mobile,13.30.0.109,"Mozilla/5.0 (Windows NT 5.01) AppleWebKit/533.1 (KHTML, like Gecko) Chrome/60.0.874.0 Safari/533.1",1,1372,True,6,tech,False,2025-11-21
TXN00000019,3821,602,140.6,COP,approved,2025-11-26 19:35:15+00:00,credit_card,Diners Club,CO,00,Transaction approved,2.87,4.04,136.56,mobile,177.42.229.199,Opera/8.68.(X11; Linux i686; bg-BG) Presto/2.9.186 Version/11.00,1,2482,True,12,travel,False,2025-11-28
TXN00000020,9312,939,107.48,CLP,approved,2025-10-02 04:34:50+00:00,bank_transfer,TEF,CL,00,Transaction approved,1.98,2.13,105.35,desktop,136.100.148.43,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_3 like Mac OS X; eu-ES) AppleWebKit/532.2.3 (KHTML, like Gecko) Version/3.0.5 Mobile/8B112 Safari/6532.2.3",1,1472,,1,retail,False,2025-10-03
TXN00000021,2120,926,7.16,BRL,approved,2025-11-20 20:10:31+00:00,bank_transfer,TEF,BR,00,Transaction approved,1.03,0.07,7.09,mobile,8.139.222.124,Opera/9.90.(Windows NT 5.0; ps-AF) Presto/2.9.166 Version/12.00,1,2379,,1,utilities,False,2025-11-21
TXN00000022,7051,428,73.21,CLP,approved,2025-10-11 04:01:41+00:00,credit_card,Mastercard,CL,00,Transaction approved,2.97,2.17,71.04,mobile,16.40.147.123,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_5_2) AppleWebKit/532.2 (KHTML, like Gecko) Chrome/40.0.816.0 Safari/532.2",1,2816,True,1,other,False,2025-10-12
TXN00000023,4360,267,108.13,COP,approved,2025-12-01 11:12:58+00:00,credit_card,Mastercard,CO,00,Transaction approved,3.08,3.33,104.8,desktop,73.91.125.14,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_3 like Mac OS X) AppleWebKit/534.2 (KHTML, like Gecko) FxiOS/11.0i7780.0 Mobile/89M277 Safari/534.2",1,828,True,1,travel,False,2025-12-03
TXN00000024,1391,961,75.71,USD,approved,2025-10-23 13:05:32+00:00,ewallet,Clip,CL,00,Transaction approved,3.67,2.78,72.93,mobile,162.209.131.232,"Mozilla/5.0 (Windows; U; Windows NT 4.0) AppleWebKit/531.39.1 (KHTML, like Gecko) Version/4.0.2 Safari/531.39.1",1,906,,1,services,True,2025-10-25
TXN00000025,2047,285,139.19,USD,approved,2025-09-26 15:08:42+00:00,bank_transfer,SPEI,MX,00,Transaction approved,1.0,1.39,137.8,mobile,204.91.138.246,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 11.0; Trident/4.0),1,2641,,1,services,True,2025-09-28
TXN00000026,2477,605,18.45,MXN,approved,2025-09-17 03:43:19+00:00,credit_card,Mastercard,MX,00,Transaction approved,3.1,0.57,17.88,desktop,22.8.67.4,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 4.0; Trident/4.1),1,1163,True,1,services,False,2025-09-19
TXN00000027,1102,262,3.36,BRL,approved,2025-10-12 22:27:42+00:00,credit_card,American Express,BR,00,Transaction approved,3.07,0.1,3.26,mobile,181.18.157.54,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 6.0; Trident/5.0),1,1446,True,1,utilities,False,2025-10-14
TXN00000028,5050,719,17.43,BRL,approved,2025-11-11 08:34:58+00:00,bank_transfer,SPEI,BR,00,Transaction approved,1.13,0.2,17.23,mobile,98.210.107.65,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_9_6 rv:5.0; id-ID) AppleWebKit/531.15.2 (KHTML, like Gecko) Version/4.0.2 Safari/531.15.2",1,2979,,1,entertainment,False,2025-11-13
TXN00000029,819,147,58.98,CLP,approved,2025-10-01 08:28:09+00:00,ewallet,Rappi Pay,CL,00,Transaction approved,4.22,2.49,56.49,tablet,65.142.191.216,Opera/8.41.(Windows NT 5.2; nan-TW) Presto/2.9.177 Version/10.00,1,1135,,1,utilities,False,2025-10-02
TXN00000030,1157,619,57.01,MXN,approved,2025-12-02 09:09:22+00:00,debit_card,Visa Debit,MX,00,Transaction approved,3.33,1.9,55.11,mobile,16.70.195.48,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.7.20) Gecko/9973-04-12 14:01:35 Firefox/3.8,1,2337,True,1,retail,False,2025-12-03
TXN00000031,6377,123,6.59,USD,approved,2025-11-25 00:04:50+00:00,ewallet,PayPal,BR,00,Transaction approved,4.29,0.28,6.31,mobile,,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_7_5 rv:2.0; fur-IT) AppleWebKit/534.24.1 (KHTML, like Gecko) Version/4.0.3 Safari/534.24.1",1,405,,1,travel,True,2025-11-27
TXN00000032,8917,850,15.62,MXN,approved,2025-09-18 18:35:11+00:00,credit_card,Visa,MX,00,Transaction approved,3.0,0.47,15.15,tablet,155.73.74.145,"Mozilla/5.0 (Windows 98) AppleWebKit/536.1 (KHTML, like Gecko) Chrome/49.0.807.0 Safari/536.1",1,1666,True,6,tech,False,2025-09-20
TXN00000033,1523,574,42.21,BRL,declined,2025-11-08 19:33:20+00:00,ewallet,Clip,BR,54,Security violation,0.0,0.0,0.0,desktop,118.211.150.252,"Mozilla/5.0 (iPad; CPU iPad OS 5_1_1 like Mac OS X) AppleWebKit/535.1 (KHTML, like Gecko) FxiOS/13.0u4785.0 Mobile/08E030 Safari/535.1",1,428,,1,utilities,False,
TXN00000034,657,841,7.35,BRL,approved,2025-10-07 05:31:58+00:00,debit_card,Visa Debit,BR,00,Transaction approved,3.37,0.25,7.1,mobile,206.35.226.99,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_8_2; rv:1.9.2.20) Gecko/6108-11-17 11:37:11 Firefox/3.8,1,1258,False,1,other,False,2025-10-08
TXN00000035,8341,75,25.07,BRL,approved,2025-10-03 13:45:48+00:00,bank_transfer,PIX,BR,00,Transaction approved,1.08,0.27,24.8,desktop,220.47.4.142,Opera/9.53.(X11; Linux i686; sv-FI) Presto/2.9.187 Version/12.00,1,2868,,1,other,False,2025-10-04
TXN00000036,7743,576,26.79,MXN,approved,2025-10-07 16:08:23+00:00,bank_transfer,PSE,MX,00,Transaction approved,1.85,0.5,26.29,mobile,211.129.219.238,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_4 like Mac OS X) AppleWebKit/535.2 (KHTML, like Gecko) FxiOS/11.9y3081.0 Mobile/65B074 Safari/535.2",1,1924,,1,entertainment,False,2025-10-08
TXN00000037,9745,978,30.98,ARS,approved,2025-09-27 07:11:18+00:00,bank_transfer,SPEI,AR,00,Transaction approved,1.04,0.32,30.66,mobile,148.7.35.164,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_9_2 rv:6.0; pap-AW) AppleWebKit/533.33.7 (KHTML, like Gecko) Version/4.0.3 Safari/533.33.7",1,239,,1,food_beverage,False,2025-09-29
TXN00000038,9075,842,4.55,MXN,approved,2025-11-02 03:07:41+00:00,debit_card,Mastercard Debit,MX,00,Transaction approved,2.76,0.13,4.42,mobile,218.169.5.81,Mozilla/5.0 (Macintosh; PPC Mac OS X 10_8_2; rv:1.9.5.20) Gecko/2224-04-21 01:52:28 Firefox/14.0,1,2557,True,1,retail,False,2025-11-03
TXN00000040,4753,208,19.51,COP,approved,2025-11-12 21:39:19+00:00,credit_card,Diners Club,CO,00,Transaction approved,2.83,0.55,18.96,tablet,33.253.144.32,Mozilla/5.0 (Windows NT 6.2; id-ID; rv:1.9.1.20) Gecko/4259-12-01 06:10:49 Firefox/6.0,1,1837,True,1,utilities,False,2025-11-14
TXN00000041,3940,852,38.37,MXN,approved,2025-11-08 23:46:01+00:00,debit_card,Maestro,MX,00,Transaction approved,3.48,1.34,37.03,tablet,111.197.181.62,"Mozilla/5.0 (Windows; U; Windows NT 5.01) AppleWebKit/531.45.1 (KHTML, like Gecko) Version/5.0.4 Safari/531.45.1",1,842,True,1,tech,False,2025-11-09
TXN00000043,4096,243,46.83,ARS,approved,2025-10-21 13:27:21+00:00,debit_card,Mastercard Debit,AR,00,Transaction approved,2.59,1.21,45.62,desktop,113.24.68.104,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_8_1 like Mac OS X) AppleWebKit/535.2 (KHTML, like Gecko) FxiOS/13.1m7608.0 Mobile/16U407 Safari/535.2",1,651,True,1,food_beverage,False,2025-10-23
TXN00000044,6613,905,25.92,CLP,refunded,2025-10-13 22:48:46+00:00,credit_card,Diners Club,CL,cancelled,Transaction refunded,0.0,0.0,0.0,mobile,37.250.194.222,Mozilla/5.0 (Android 2.3.4; Mobile; rv:38.0) Gecko/38.0 Firefox/38.0,1,978,True,1,other,False,
TXN00000045,900,630,146.05,PEN,approved,2025-10-15 14:00:13+00:00,credit_card,American Express,PE,00,Transaction approved,2.97,4.34,141.71,desktop,37.135.125.183,Opera/9.47.(Windows 95; niu-NZ) Presto/2.9.175 Version/12.00,1,906,True,1,other,False,2025-10-16
TXN00000046,8925,188,12.81,USD,approved,2025-11-12 20:17:36+00:00,credit_card,American Express,PE,00,Transaction approved,2.86,0.37,12.44,mobile,100.36.86.175,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_10_1 rv:2.0; hi-IN) AppleWebKit/535.17.1 (KHTML, like Gecko) Version/4.0 Safari/535.17.1",1,2006,True,1,travel,True,2025-11-13
TXN00000047,9643,620,75.02,USD,approved,2025-12-03 06:01:08+00:00,debit_card,Visa Debit,BR,00,Transaction approved,3.27,2.45,72.57,mobile,163.176.171.237,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 6.0; Trident/4.0),1,442,True,1,retail,True,2025-12-04
TXN00000048,9467,539,33.32,ARS,approved,2025-11-29 04:22:05+00:00,debit_card,Visa Debit,AR,00,Transaction approved,2.58,0.86,32.46,mobile,107.118.184.124,"Mozilla/5.0 (Windows; U; Windows NT 5.01) AppleWebKit/533.2.4 (KHTML, like Gecko) Version/5.1 Safari/533.2.4",1,1488,False,1,tech,False,2025-11-30
TXN00000049,7758,885,57.56,COP,approved,2025-11-22 23:51:47+00:00,ewallet,PayPal,CO,00,Transaction approved,3.55,2.04,55.52,desktop,133.252.56.67,"Mozilla/5.0 (Windows; U; Windows NT 5.2) AppleWebKit/535.41.7 (KHTML, like Gecko) Version/5.1 Safari/535.41.7",1,483,,1,travel,False,2025-11-23
TXN00000050,3259,164,60.42,CLP,approved,2025-11-10 00:57:46+00:00,credit_card,Visa,CL,00,Transaction approved,2.94,1.78,58.64,mobile,110.92.109.21,Opera/9.51.(X11; Linux x86_64; os-RU) Presto/2.9.180 Version/10.00,1,2425,False,1,tech,False,2025-11-12
TXN00000051,5224,427,9.94,USD,approved,2025-11-20 15:53:37+00:00,bank_transfer,Transferencia,BR,00,Transaction approved,1.56,0.16,9.78,mobile,54.116.209.100,Opera/9.56.(X11; Linux x86_64; wae-CH) Presto/2.9.174 Version/10.00,1,1426,,1,entertainment,True,2025-11-21
TXN00000052,1112,410,98.47,MXN,approved,2025-09-27 23:15:58+00:00,bank_transfer,Transferencia,MX,00,Transaction approved,1.61,1.59,96.88,mobile,215.107.10.75,Mozilla/5.0 (compatible; MSIE 5.0; Windows 98; Win 9x 4.90; Trident/5.1),1,113,,1,food_beverage,False,2025-09-28
TXN00000054,3360,284,62.23,ARS,approved,2025-10-28 01:09:06+00:00,debit_card,Mastercard Debit,AR,00,Transaction approved,2.52,1.57,60.66,mobile,27.178.9.215,"Mozilla/5.0 (Windows; U; Windows NT 5.2) AppleWebKit/535.18.2 (KHTML, like Gecko) Version/4.0.1 Safari/535.18.2",1,2204,True,1,services,False,2025-10-30
TXN00000055,6061,293,22.9,BRL,approved,2025-10-20 03:34:21+00:00,credit_card,Mastercard,BR,00,Transaction approved,2.72,0.62,22.28,mobile,191.175.130.145,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_5_7 rv:2.0; ig-NG) AppleWebKit/534.34.1 (KHTML, like Gecko) Version/5.1 Safari/534.34.1",1,657,False,6,food_beverage,False,2025-10-22
TXN00000056,5055,574,32.37,BRL,approved,2025-09-25 18:27:36+00:00,debit_card,Visa Debit,BR,00,Transaction approved,2.69,0.87,31.5,mobile,113.121.154.172,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.0; Trident/3.1),1,415,True,1,tech,False,2025-09-26
TXN00000057,3250,302,92.09,ARS,declined,2025-10-13 06:23:44+00:00,debit_card,Visa Debit,AR,65,Insufficient funds,0.0,0.0,0.0,desktop,209.165.13.20,Opera/9.41.(Windows NT 5.2; ha-NG) Presto/2.9.182 Version/11.00,1,1081,False,1,travel,False,
TXN00000058,3961,219,18.52,COP,pending,2025-12-02 01:44:00+00:00,bank_transfer,Transferencia,CO,pending,Pending authorization,0.0,0.0,0.0,tablet,211.77.245.176,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.7.20) Gecko/2356-03-06 07:38:47 Firefox/14.0,1,2518,,1,utilities,False,
TXN00000059,2465,68,49.02,COP,approved,2025-11-10 07:03:28+00:00,bank_transfer,Transferencia,CO,00,Transaction approved,1.94,0.95,48.07,mobile,217.53.238.216,Opera/9.64.(X11; Linux x86_64; sl-SI) Presto/2.9.174 Version/12.00,1,2043,,1,entertainment,False,2025-11-11
TXN00000060,9726,159,21.63,MXN,approved,2025-10-14 00:32:49+00:00,debit_card,Mastercard Debit,MX,00,Transaction approved,3.48,0.75,20.88,desktop,152.13.154.75,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/5.1),1,1529,True,1,utilities,False,2025-10-15
TXN00000061,5987,122,55.46,BRL,approved,2025-09-26 01:01:46+00:00,debit_card,Maestro,BR,00,Transaction approved,3.11,1.72,53.74,mobile,117.8.64.181,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 10.0; Trident/3.0),1,256,False,1,utilities,False,2025-09-28
TXN00000062,7597,297,25.79,BRL,declined,2025-10-20 18:16:46+00:00,debit_card,Visa Debit,BR,05,Insufficient funds,0.0,0.0,0.0,api,143.204.111.194,API/1.0,3,1480,False,1,services,False,
TXN00000063,180,615,25.65,CLP,approved,2025-09-17 03:59:09+00:00,bank_transfer,SPEI,CL,00,Transaction approved,1.81,0.46,25.19,desktop,80.181.133.130,"Mozilla/5.0 (Windows; U; Windows NT 6.1) AppleWebKit/532.32.5 (KHTML, like Gecko) Version/4.1 Safari/532.32.5",1,2692,,1,retail,False,2025-09-19
TXN00000064,4184,342,31.05,ARS,approved,2025-09-19 14:07:26+00:00,debit_card,Visa Debit,AR,00,Transaction approved,3.08,0.96,30.09,mobile,73.209.181.3,Opera/8.12.(Windows NT 5.1; gez-ET) Presto/2.9.163 Version/10.00,1,2235,True,1,entertainment,False,2025-09-21
TXN00000066,1770,938,33.66,CLP,approved,2025-11-13 17:00:59+00:00,credit_card,Mastercard,CL,00,Transaction approved,2.64,0.89,32.77,desktop,73.83.174.114,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/4.0),1,1783,True,3,food_beverage,False,2025-11-14
TXN00000067,9917,451,9.91,MXN,approved,2025-12-01 21:09:38+00:00,debit_card,Mastercard Debit,MX,00,Transaction approved,2.88,0.29,9.62,mobile,161.103.251.222,Opera/8.58.(Windows NT 11.0; mn-MN) Presto/2.9.184 Version/11.00,1,2435,True,1,travel,False,2025-12-02
TXN00000068,1680,754,78.38,MXN,approved,2025-09-26 23:08:54+00:00,debit_card,Maestro,MX,00,Transaction approved,2.59,2.03,76.35,mobile,195.61.90.6,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_3 like Mac OS X; cv-RU) AppleWebKit/534.43.4 (KHTML, like Gecko) Version/3.0.5 Mobile/8B118 Safari/6534.43.4",1,2571,True,1,other,False,2025-09-28
TXN00000069,9159,998,52.11,COP,approved,2025-11-27 11:22:03+00:00,debit_card,Mastercard Debit,CO,00,Transaction approved,2.71,1.41,50.7,mobile,59.36.210.248,Mozilla/5.0 (compatible; MSIE 8.0; Windows 98; Win 9x 4.90; Trident/4.1),1,210,False,1,utilities,False,2025-11-29
TXN00000070,8121,978,8.54,BRL,approved,2025-09-29 14:06:56+00:00,bank_transfer,PIX,BR,00,Transaction approved,1.56,0.13,8.41,mobile,116.250.106.232,"Mozilla/5.0 (iPhone; CPU iPhone OS 13_7 like Mac OS X) AppleWebKit/535.2 (KHTML, like Gecko) CriOS/15.0.864.0 Mobile/82D894 Safari/535.2",1,2669,,1,food_beverage,False,2025-10-01
TXN00000071,3156,724,32.38,PEN,declined,2025-10-10 14:07:28+00:00,credit_card,Diners Club,PE,65,Security violation,0.0,0.0,0.0,desktop,94.155.56.233,"Mozilla/5.0 (Windows; U; Windows NT 6.1) AppleWebKit/532.30.5 (KHTML, like Gecko) Version/4.0 Safari/532.30.5",1,364,True,1,entertainment,False,
TXN00000072,5258,277,7.43,COP,approved,2025-10-22 21:47:07+00:00,credit_card,American Express,CO,00,Transaction approved,2.77,0.21,7.22,mobile,79.190.140.21,Mozilla/5.0 (Windows 95; mt-MT; rv:1.9.1.20) Gecko/8644-08-18 20:56:49 Firefox/3.6.20,1,1656,True,3,retail,False,2025-10-23
TXN00000073,755,139,48.42,USD,approved,2025-09-23 21:46:39+00:00,ewallet,Clip,PE,00,Transaction approved,3.44,1.67,46.75,mobile,40.100.19.229,Mozilla/5.0 (Windows NT 6.0; ms-MY; rv:1.9.1.20) Gecko/3577-07-05 21:06:58 Firefox/3.6.11,1,1686,,1,other,True,2025-09-25
TXN00000074,8922,304,8.12,COP,approved,2025-11-12 17:35:11+00:00,debit_card,Mastercard Debit,CO,00,Transaction approved,3.42,0.28,7.84,mobile,49.149.94.241,Opera/9.63.(X11; Linux i686; it-CH) Presto/2.9.169 Version/11.00,1,2184,True,1,utilities,False,2025-11-14
TXN00000075,3566,383,52.1,COP,approved,2025-11-30 14:17:40+00:00,credit_card,American Express,CO,00,Transaction approved,2.77,1.44,50.66,mobile,18.0.105.227,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_2 like Mac OS X; bg-BG) AppleWebKit/533.33.1 (KHTML, like Gecko) Version/4.0.5 Mobile/8B116 Safari/6533.33.1",1,114,True,1,retail,False,2025-12-02
TXN00000076,1829,827,87.72,ARS,approved,2025-11-06 10:11:12+00:00,credit_card,American Express,AR,00,Transaction approved,3.29,2.89,84.83,mobile,6.136.129.172,Opera/8.87.(X11; Linux i686; ckb-IQ) Presto/2.9.187 Version/12.00,1,491,True,1,utilities,False,2025-11-08
TXN00000077,910,829,62.27,MXN,declined,2025-10-30 18:47:00+00:00,debit_card,Maestro,MX,54,Exceeds withdrawal limit,0.0,0.0,0.0,api,215.113.135.78,API/1.0,3,801,True,1,food_beverage,False,
TXN00000078,2851,37,14.47,COP,approved,2025-10-25 06:18:42+00:00,credit_card,Diners Club,CO,00,Transaction approved,3.44,0.5,13.97,desktop,113.106.5.171,Mozilla/5.0 (Android 7.1; Mobile; rv:58.0) Gecko/58.0 Firefox/58.0,1,318,True,6,travel,False,2025-10-27
TXN00000079,1827,115,12.58,USD,approved,2025-09-23 08:03:46+00:00,debit_card,Visa Debit,CO,00,Transaction approved,2.64,0.33,12.25,mobile,47.211.84.126,"Mozilla/5.0 (Linux; Android 3.2.5) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/46.0.833.0 Safari/535.1",1,483,True,1,food_beverage,True,2025-09-24
TXN00000080,7716,599,46.81,MXN,refunded,2025-11-12 22:03:38+00:00,credit_card,Mastercard,MX,refund,Transaction refunded,0.0,0.0,0.0,mobile,165.177.36.143,"Mozilla/5.0 (Linux; Android 11) AppleWebKit/533.1 (KHTML, like Gecko) Chrome/21.0.880.0 Safari/533.1",1,2302,True,1,travel,False,
TXN00000081,3789,243,21.8,CLP,approved,2025-10-25 14:42:26+00:00,debit_card,Visa Debit,CL,00,Transaction approved,2.89,0.63,21.17,mobile,90.243.239.231,Mozilla/5.0 (Windows 98; yue-HK; rv:1.9.2.20) Gecko/4229-02-28 19:22:18 Firefox/9.0,1,1157,True,1,entertainment,False,2025-10-26
TXN00000082,6421,507,20.7,COP,approved,2025-10-20 21:27:24+00:00,bank_transfer,SPEI,CO,00,Transaction approved,1.62,0.34,20.36,mobile,33.39.127.51,"Mozilla/5.0 (iPhone; CPU iPhone OS 6_1_6 like Mac OS X) AppleWebKit/533.1 (KHTML, like Gecko) FxiOS/11.8r8785.0 Mobile/09S082 Safari/533.1",1,716,,1,utilities,False,2025-10-22
TXN00000083,9241,149,14.6,ARS,approved,2025-11-09 13:36:04+00:00,debit_card,Mastercard Debit,AR,00,Transaction approved,2.94,0.43,14.17,api,138.73.204.209,API/1.0,1,976,True,1,services,False,2025-11-10
TXN00000084,9281,556,11.93,COP,declined,2025-09-20 16:19:59+00:00,ewallet,Rappi Pay,CO,54,Expired card,0.0,0.0,0.0,mobile,74.82.163.61,Opera/8.74.(Windows 98; Win 9x 4.90; fa-IR) Presto/2.9.182 Version/11.00,3,887,,1,retail,False,
TXN00000085,5559,860,87.46,MXN,approved,2025-11-13 00:43:24+00:00,debit_card,Mastercard Debit,MX,00,Transaction approved,2.92,2.55,84.91,desktop,179.0.232.16,"Mozilla/5.0 (Linux; Android 3.2) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/63.0.865.0 Safari/532.0",1,870,True,1,entertainment,False,2025-11-15
TXN00000086,5489,511,26.7,ARS,approved,2025-09-24 03:39:12+00:00,ewallet,Rappi Pay,AR,00,Transaction approved,3.13,0.84,25.86,mobile,133.76.197.109,Mozilla/5.0 (Windows 98; Win 9x 4.90; rw-RW; rv:1.9.1.20) Gecko/4799-05-02 06:18:19 Firefox/3.6.3,1,1606,,1,entertainment,False,2025-09-26
TXN00000087,2738,711,3.19,MXN,approved,2025-09-30 05:59:10+00:00,credit_card,Visa,MX,00,Transaction approved,2.77,0.09,3.1,mobile,23.32.197.222,Opera/8.80.(X11; Linux x86_64; bho-IN) Presto/2.9.178 Version/12.00,1,1250,True,1,travel,False,2025-10-02
