transaction_id,user_id,merchant_id,amount,currency,status,timestamp,payment_method,payment_provider,country,response_code,response_message,fee_percentage,transaction_fee,net_amount,device_type,ip_address,user_agent,attempt_number,processing_time_ms,three_ds_verified,installments,category,is_international,settlement_date
TXN00000036,7743,576,26.79,MXN,approved,2025-10-07 16:07:23+00:00,bank_transfer,PSE,MX,00,Transaction approved,1.85,0.5,26.29,mobile,209.110.28.182,Mozilla/5.0 (Android 3.0; Mobile; rv:11.0) Gecko/11.0 Firefox/11.0,1,1924,,1,entertainment,False,2025-10-08
TXN00000037,9745,978,30.98,ARS,approved,2025-09-27 07:10:18+00:00,bank_transfer,SPEI,AR,00,Transaction approved,1.04,0.32,30.66,mobile,194.251.101.36,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_12_7; rv:1.9.4.20) Gecko/2779-04-15 15:49:23 Firefox/9.0,1,239,,1,food_beverage,False,2025-09-29
TXN00000038,9075,842,4.55,MXN,approved,2025-11-02 03:06:41+00:00,debit_card,Mastercard Debit,MX,00,Transaction approved,2.76,0.13,4.42,mobile,37.53.141.213,"Mozilla/5.0 (iPad; CPU iPad OS 17_4 like Mac OS X) AppleWebKit/534.1 (KHTML, like Gecko) CriOS/25.0.832.0 Mobile/81Z860 Safari/534.1",1,2557,True,1,retail,False,2025-11-03
TXN00000040,4753,208,19.51,COP,approved,2025-11-12 21:38:19+00:00,credit_card,Diners Club,CO,00,Transaction approved,2.83,0.55,18.96,tablet,55.158.107.141,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.2; Trident/4.1),1,1837,True,1,utilities,False,2025-11-14
TXN00000041,3940,852,38.37,MXN,approved,2025-11-08 23:45:01+00:00,debit_card,Maestro,MX,00,Transaction approved,3.48,1.34,37.03,tablet,147.250.27.210,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 4.0; Trident/4.1),1,842,True,1,tech,False,2025-11-09
TXN00000043,4096,243,46.83,ARS,approved,2025-10-21 13:26:21+00:00,debit_card,Mastercard Debit,AR,00,Transaction approved,2.59,1.21,45.62,desktop,160.156.110.220,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/5.1),1,651,True,1,food_beverage,False,2025-10-23
TXN00000044,6613,905,25.92,CLP,refunded,2025-10-13 22:47:46+00:00,credit_card,Diners Club,CL,cancelled,Transaction refunded,0.0,0.0,0.0,mobile,104.137.238.244,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/20.0.852.0 Safari/536.0",1,978,True,1,other,False,
TXN00000045,900,630,146.05,PEN,approved,2025-10-15 13:59:13+00:00,credit_card,American Express,PE,00,Transaction approved,2.97,4.34,141.71,desktop,90.84.227.40,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 10.0; Trident/3.1),1,906,True,1,other,False,2025-10-16
TXN00000046,8925,188,12.81,USD,approved,2025-11-12 20:16:36+00:00,credit_card,American Express,PE,00,Transaction approved,2.86,0.37,12.44,mobile,133.135.4.219,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.2; Trident/5.0),1,2006,True,1,travel,True,2025-11-13
TXN00000047,9643,620,75.02,USD,approved,2025-12-03 06:00:08+00:00,debit_card,Visa Debit,BR,00,Transaction approved,3.27,2.45,72.57,mobile,117.61.107.188,Mozilla/5.0 (Android 12; Mobile; rv:62.0) Gecko/62.0 Firefox/62.0,1,442,True,1,retail,True,2025-12-04
TXN00000048,9467,539,33.32,ARS,approved,2025-11-29 04:21:05+00:00,debit_card,Visa Debit,AR,00,Transaction approved,2.58,0.86,32.46,mobile,64.186.232.117,Mozilla/5.0 (compatible; MSIE 5.0; Windows 95; Trident/4.1),1,1488,False,1,tech,False,2025-11-30
TXN00000049,7758,885,57.56,COP,approved,2025-11-22 23:50:47+00:00,ewallet,PayPal,CO,00,Transaction approved,3.55,2.04,55.52,desktop,59.202.77.223,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 11.0; Trident/5.0),1,483,,1,travel,False,2025-11-23
TXN00000050,3259,164,60.42,CLP,approved,2025-11-10 00:56:46+00:00,credit_card,Visa,CL,00,Transaction approved,2.94,1.78,58.64,mobile,196.250.247.87,"Mozilla/5.0 (iPad; CPU iPad OS 13_7 like Mac OS X) AppleWebKit/531.0 (KHTML, like Gecko) FxiOS/17.6d8207.0 Mobile/74X059 Safari/531.0",1,2425,False,1,tech,False,2025-11-12
TXN00000051,5224,427,9.94,USD,approved,2025-11-20 15:52:37+00:00,bank_transfer,Transferencia,BR,00,Transaction approved,1.56,0.16,9.78,mobile,93.34.150.230,Opera/8.32.(X11; Linux x86_64; lzh-TW) Presto/2.9.166 Version/11.00,1,1426,,1,entertainment,True,2025-11-21
TXN00000052,1112,410,98.47,MXN,approved,2025-09-27 23:14:58+00:00,bank_transfer,Transferencia,MX,00,Transaction approved,1.61,1.59,96.88,mobile,156.10.192.236,"Mozilla/5.0 (Windows; U; Windows NT 11.0) AppleWebKit/535.39.5 (KHTML, like Gecko) Version/5.0 Safari/535.39.5",1,113,,1,food_beverage,False,2025-09-28
TXN00000054,3360,284,62.23,ARS,approved,2025-10-28 01:08:06+00:00,debit_card,Mastercard Debit,AR,00,Transaction approved,2.52,1.57,60.66,mobile,64.173.113.114,Mozilla/5.0 (compatible; MSIE 6.0; Windows CE; Trident/5.0),1,2204,True,1,services,False,2025-10-30
TXN00000055,6061,293,22.9,BRL,approved,2025-10-20 03:33:21+00:00,credit_card,Mastercard,BR,00,Transaction approved,2.72,0.62,22.28,mobile,22.86.166.22,"Mozilla/5.0 (Linux; Android 4.0.4) AppleWebKit/533.1 (KHTML, like Gecko) Chrome/56.0.883.0 Safari/533.1",1,657,False,6,food_beverage,False,2025-10-22
TXN00000056,5055,574,32.37,BRL,approved,2025-09-25 18:26:36+00:00,debit_card,Visa Debit,BR,00,Transaction approved,2.69,0.87,31.5,mobile,116.4.41.39,Opera/9.51.(Windows NT 6.1; bhb-IN) Presto/2.9.182 Version/12.00,1,415,True,1,tech,False,2025-09-26
TXN00000057,3250,302,92.09,ARS,declined,2025-10-13 06:22:44+00:00,debit_card,Visa Debit,AR,65,Insufficient funds,0.0,0.0,0.0,desktop,7.53.214.3,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.7.20) Gecko/2567-11-23 01:17:33 Firefox/3.8,1,1081,False,1,travel,False,
TXN00000058,3961,219,18.52,COP,pending,2025-12-02 01:43:00+00:00,bank_transfer,Transferencia,CO,pending,Pending authorization,0.0,0.0,0.0,tablet,11.237.158.210,Mozilla/5.0 (Android 2.3.4; Mobile; rv:55.0) Gecko/55.0 Firefox/55.0,1,2518,,1,utilities,False,
TXN00000059,2465,68,49.02,COP,approved,2025-11-10 07:02:28+00:00,bank_transfer,Transferencia,CO,00,Transaction approved,1.94,0.95,48.07,mobile,208.124.180.65,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_5_3 rv:6.0; tr-TR) AppleWebKit/533.49.2 (KHTML, like Gecko) Version/4.0 Safari/533.49.2",1,2043,,1,entertainment,False,2025-11-11
TXN00000060,9726,159,21.63,MXN,approved,2025-10-14 00:31:49+00:00,debit_card,Mastercard Debit,MX,00,Transaction approved,3.48,0.75,20.88,desktop,212.228.46.58,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_12_4 rv:6.0; pl-PL) AppleWebKit/532.14.4 (KHTML, like Gecko) Version/4.0.4 Safari/532.14.4",1,1529,True,1,utilities,False,2025-10-15
TXN00000061,5987,122,55.46,BRL,approved,2025-09-26 01:00:46+00:00,debit_card,Maestro,BR,00,Transaction approved,3.11,1.72,53.74,mobile,154.14.197.117,Opera/8.39.(X11; Linux x86_64; hr-HR) Presto/2.9.172 Version/11.00,1,256,False,1,utilities,False,2025-09-28
TXN00000062,7597,297,25.79,BRL,declined,2025-10-20 18:15:46+00:00,debit_card,Visa Debit,BR,05,Insufficient funds,0.0,0.0,0.0,api,195.157.202.132,API/1.0,3,1480,False,1,services,False,
TXN00000063,180,615,25.65,CLP,approved,2025-09-17 03:58:09+00:00,bank_transfer,SPEI,CL,00,Transaction approved,1.81,0.46,25.19,desktop,34.5.82.142,Opera/8.42.(X11; Linux x86_64; tt-RU) Presto/2.9.162 Version/10.00,1,2692,,1,retail,False,2025-09-19
TXN00000064,4184,342,31.05,ARS,approved,2025-09-19 14:06:26+00:00,debit_card,Visa Debit,AR,00,Transaction approved,3.08,0.96,30.09,mobile,146.59.178.175,Opera/9.71.(X11; Linux x86_64; sat-IN) Presto/2.9.171 Version/11.00,1,2235,True,1,entertainment,False,2025-09-21
TXN00000066,1770,938,33.66,CLP,approved,2025-11-13 16:59:59+00:00,credit_card,Mastercard,CL,00,Transaction approved,2.64,0.89,32.77,desktop,88.119.202.196,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_2 like Mac OS X; mg-MG) AppleWebKit/535.37.1 (KHTML, like Gecko) Version/3.0.5 Mobile/8B117 Safari/6535.37.1",1,1783,True,3,food_beverage,False,2025-11-14
TXN00000067,9917,451,9.91,MXN,approved,2025-12-01 21:08:38+00:00,debit_card,Mastercard Debit,MX,00,Transaction approved,2.88,0.29,9.62,mobile,145.121.232.142,"Mozilla/5.0 (iPhone; CPU iPhone OS 2_2_1 like Mac OS X) AppleWebKit/534.1 (KHTML, like Gecko) CriOS/58.0.820.0 Mobile/96Q520 Safari/534.1",1,2435,True,1,travel,False,2025-12-02
TXN00000068,1680,754,78.38,MXN,approved,2025-09-26 23:07:54+00:00,debit_card,Maestro,MX,00,Transaction approved,2.59,2.03,76.35,mobile,65.160.86.43,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_10_0) AppleWebKit/533.1 (KHTML, like Gecko) Chrome/48.0.836.0 Safari/533.1",1,2571,True,1,other,False,2025-09-28
TXN00000069,9159,998,52.11,COP,approved,2025-11-27 11:21:03+00:00,debit_card,Mastercard Debit,CO,00,Transaction approved,2.71,1.41,50.7,mobile,185.243.167.192,"Mozilla/5.0 (Windows; U; Windows NT 4.0) AppleWebKit/535.28.5 (KHTML, like Gecko) Version/5.1 Safari/535.28.5",1,210,False,1,utilities,False,2025-11-29
TXN00000070,8121,978,8.54,BRL,approved,2025-09-29 14:05:56+00:00,bank_transfer,PIX,BR,00,Transaction approved,1.56,0.13,8.41,mobile,113.62.23.50,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_7_9 rv:2.0; ur-IN) AppleWebKit/531.32.3 (KHTML, like Gecko) Version/5.0.4 Safari/531.32.3",1,2669,,1,food_beverage,False,2025-10-01
TXN00000071,3156,724,32.38,PEN,declined,2025-10-10 14:06:28+00:00,credit_card,Diners Club,PE,65,Security violation,0.0,0.0,0.0,desktop,91.172.2.186,"Mozilla/5.0 (Windows; U; Windows CE) AppleWebKit/535.2.5 (KHTML, like Gecko) Version/4.0 Safari/535.2.5",1,364,True,1,entertainment,False,
TXN00000072,5258,277,7.43,COP,approved,2025-10-22 21:46:07+00:00,credit_card,American Express,CO,00,Transaction approved,2.77,0.21,7.22,mobile,115.201.153.175,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_11_7) AppleWebKit/531.1 (KHTML, like Gecko) Chrome/17.0.859.0 Safari/531.1",1,1656,True,3,retail,False,2025-10-23
TXN00000073,755,139,48.42,USD,approved,2025-09-23 21:45:39+00:00,ewallet,Clip,PE,00,Transaction approved,3.44,1.67,46.75,mobile,162.170.63.120,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.5.20) Gecko/3617-12-19 17:39:31 Firefox/3.8,1,1686,,1,other,True,2025-09-25
TXN00000074,8922,304,8.12,COP,approved,2025-11-12 17:34:11+00:00,debit_card,Mastercard Debit,CO,00,Transaction approved,3.42,0.28,7.84,mobile,163.104.97.31,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.0; Trident/5.1),1,2184,True,1,utilities,False,2025-11-14
TXN00000075,3566,383,52.1,COP,approved,2025-11-30 14:16:40+00:00,credit_card,American Express,CO,00,Transaction approved,2.77,1.44,50.66,mobile,177.233.149.31,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.01; Trident/4.0),1,114,True,1,retail,False,2025-12-02
TXN00000076,1829,827,87.72,ARS,approved,2025-11-06 10:10:12+00:00,credit_card,American Express,AR,00,Transaction approved,3.29,2.89,84.83,mobile,24.98.154.101,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.01; Trident/3.1),1,491,True,1,utilities,False,2025-11-08
TXN00000077,910,829,62.27,MXN,declined,2025-10-30 18:46:00+00:00,debit_card,Maestro,MX,54,Exceeds withdrawal limit,0.0,0.0,0.0,api,195.47.198.226,API/1.0,3,801,True,1,food_beverage,False,
TXN00000078,2851,37,14.47,COP,approved,2025-10-25 06:17:42+00:00,credit_card,Diners Club,CO,00,Transaction approved,3.44,0.5,13.97,desktop,153.46.109.203,"Mozilla/5.0 (Linux; Android 5.1) AppleWebKit/535.0 (KHTML, like Gecko) Chrome/29.0.821.0 Safari/535.0",1,318,True,6,travel,False,2025-10-27
TXN00000079,1827,115,12.58,USD,approved,2025-09-23 08:02:46+00:00,debit_card,Visa Debit,CO,00,Transaction approved,2.64,0.33,12.25,mobile,131.54.28.193,Opera/8.66.(X11; Linux i686; mr-IN) Presto/2.9.178 Version/12.00,1,483,True,1,food_beverage,True,2025-09-24
TXN00000080,7716,599,46.81,MXN,refunded,2025-11-12 22:02:38+00:00,credit_card,Mastercard,MX,refund,Transaction refunded,0.0,0.0,0.0,mobile,91.54.103.80,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_4 like Mac OS X) AppleWebKit/534.0 (KHTML, like Gecko) CriOS/52.0.875.0 Mobile/40K064 Safari/534.0",1,2302,True,1,travel,False,
TXN00000081,3789,243,21.8,CLP,approved,2025-10-25 14:41:26+00:00,debit_card,Visa Debit,CL,00,Transaction approved,2.89,0.63,21.17,mobile,51.241.192.161,"Mozilla/5.0 (Linux; Android 12) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/61.0.891.0 Safari/536.0",1,1157,True,1,entertainment,False,2025-10-26
TXN00000082,6421,507,20.7,COP,approved,2025-10-20 21:26:24+00:00,bank_transfer,SPEI,CO,00,Transaction approved,1.62,0.34,20.36,mobile,9.130.31.14,"Mozilla/5.0 (Windows 98) AppleWebKit/534.1 (KHTML, like Gecko) Chrome/15.0.863.0 Safari/534.1",1,716,,1,utilities,False,2025-10-22
TXN00000083,9241,149,14.6,ARS,approved,2025-11-09 13:35:04+00:00,debit_card,Mastercard Debit,AR,00,Transaction approved,2.94,0.43,14.17,api,97.212.73.210,API/1.0,1,976,True,1,services,False,2025-11-10
TXN00000084,9281,556,11.93,COP,declined,2025-09-20 16:18:59+00:00,ewallet,Rappi Pay,CO,54,Expired card,0.0,0.0,0.0,mobile,207.232.140.107,Opera/9.23.(Windows NT 5.1; li-NL) Presto/2.9.172 Version/12.00,3,887,,1,retail,False,
TXN00000085,5559,860,87.46,MXN,approved,2025-11-13 00:42:24+00:00,debit_card,Mastercard Debit,MX,00,Transaction approved,2.92,2.55,84.91,desktop,146.35.190.232,Mozilla/5.0 (Android 5.0.2; Mobile; rv:29.0) Gecko/29.0 Firefox/29.0,1,870,True,1,entertainment,False,2025-11-15
TXN00000086,5489,511,26.7,ARS,approved,2025-09-24 03:38:12+00:00,ewallet,Rappi Pay,AR,00,Transaction approved,3.13,0.84,25.86,mobile,96.8.219.13,"Mozilla/5.0 (iPad; CPU iPad OS 10_3_3 like Mac OS X) AppleWebKit/534.1 (KHTML, like Gecko) FxiOS/17.2l5201.0 Mobile/27U945 Safari/534.1",1,1606,,1,entertainment,False,2025-09-26
TXN00000087,2738,711,3.19,MXN,approved,2025-09-30 05:58:10+00:00,credit_card,Visa,MX,00,Transaction approved,2.77,0.09,3.1,mobile,100.171.171.107,Mozilla/5.0 (Macintosh; PPC Mac OS X 10_12_8; rv:1.9.2.20) Gecko/7711-11-11 19:44:18 Firefox/7.0,1,1250,True,1,travel,False,2025-10-02
TXN00000088,5695,292,30.65,USD,approved,2025-11-06 01:03:16+00:00,bank_transfer,PIX,BR,00,Transaction approved,1.11,0.34,30.31,mobile,139.47.242.71,"Mozilla/5.0 (Linux; Android 3.2.2) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/35.0.875.0 Safari/535.2",1,2184,,1,entertainment,True,2025-11-07
TXN00000089,4648,119,27.43,CLP,declined,2025-12-03 12:38:33+00:00,bank_transfer,PIX,CL,65,Insufficient funds,0.0,0.0,0.0,desktop,89.136.93.32,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_9_9; rv:1.9.6.20) Gecko/4508-10-22 07:01:26 Firefox/3.8,1,2135,,1,food_beverage,False,
